format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 24, crotchets/32ndnote 8
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  1   CH 16   Tempo 167
BA    1   CR         0   TR  2   CH 16   Text type 3: "Channel #1"
BA   36   CR         3   TR  5   CH  4   NT  B-           7/32   voff=0
BA   36   CR         3   TR  6   CH  5   NT  G#-          7/32   voff=0
BA   36   CR     3+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   36   CR     3+1/2   TR  3   CH  2   NT  E           43/96   voff=0

BA   37   CR         0   TR  2   CH  1   NT  B           43/96   voff=0
BA   37   CR         0   TR  3   CH  2   NT  G           43/96   voff=0
BA   37   CR         0   TR  5   CH  4   Instrument 30
BA   37   CR         0   TR  6   CH  5   Instrument 30
BA   37   CR         0   TR  7   CH  6   NT  A-        7+19/32   voff=0
BA   37   CR         0   TR  8   CH  7   NT  E-        7+19/32   voff=0
BA   37   CR         0   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR         0   TR 10   CH 10   NT  C#-          1/48   voff=0
BA   37   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR         0   TR 12   CH 12   NT  C'        3+91/96   von=100   voff=0
BA   37   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR       1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   37   CR       1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   37   CR       1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   37   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   37   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR         1   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     1+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   37   CR     1+1/2   TR  3   CH  2   NT  E           43/96   voff=0
BA   37   CR     1+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   37   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   37   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR         2   TR  2   CH  1   NT  B           43/96   voff=0
BA   37   CR         2   TR  3   CH  2   NT  G           43/96   voff=0
BA   37   CR         2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     2+1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   37   CR     2+1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   37   CR     2+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   37   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   37   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR         3   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     3+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   37   CR     3+1/2   TR  3   CH  2   NT  E           43/96   voff=0
BA   37   CR     3+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   37   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   37   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   37   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   37   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   38   CR         0   TR  2   CH  1   NT  B           43/96   voff=0
BA   38   CR         0   TR  3   CH  2   NT  G           43/96   voff=0
BA   38   CR         0   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         0   TR 12   CH 12   NT  C'          43/48   voff=0
BA   38   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR       1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   38   CR       1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   38   CR       1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   38   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   38   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         1   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         1   TR 12   CH 12   NT  B           43/96   voff=0
BA   38   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     1+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   38   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   38   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     1+1/2   TR 12   CH 12   NT  A           43/96   voff=0
BA   38   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         2   TR  2   CH  1   NT  A           43/48   voff=0
BA   38   CR         2   TR  3   CH  2   NT  E           43/48   voff=0
BA   38   CR         2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         2   TR 12   CH 12   NT  A         1+19/24   voff=0
BA   38   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     2+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   38   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   38   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR         3   TR  2   CH  1   NT  E'          43/48   voff=0
BA   38   CR         3   TR  3   CH  2   NT  C'          43/48   voff=0
BA   38   CR         3   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     3+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   38   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   38   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   38   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   38   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   39   CR         0   TR  2   CH  1   NT  E'        2+43/96   voff=0
BA   39   CR         0   TR  3   CH  2   NT  C'        2+43/96   voff=0
BA   39   CR         0   TR  7   CH  6   NT  F-        7+19/32   voff=0
BA   39   CR         0   TR  8   CH  7   NT  C-        7+19/32   voff=0
BA   39   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR         0   TR 12   CH 12   NT  C'        3+19/32   voff=0
BA   39   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR       1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   39   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   39   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR         1   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     1+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   39   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   39   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR         2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     2+1/2   TR  2   CH  1   NT  D'          43/96   voff=0
BA   39   CR     2+1/2   TR  3   CH  2   NT  B           43/96   voff=0
BA   39   CR     2+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   39   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   39   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR         3   TR  2   CH  1   NT  C'          43/96   voff=0
BA   39   CR         3   TR  3   CH  2   NT  A           43/96   voff=0
BA   39   CR         3   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     3+1/2   TR  2   CH  1   NT  D'        3+19/96   voff=0
BA   39   CR     3+1/2   TR  3   CH  2   NT  B         3+19/96   voff=0
BA   39   CR     3+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   39   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   39   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   39   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   39   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   40   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR         0   TR 12   CH 12   NT  B         3+19/32   voff=0
BA   40   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR       1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   40   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR         1   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     1+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   40   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR         2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     2+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   40   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR         3   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     3+1/4   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     3+1/2   TR  2   CH  1   NT  G             1/3   voff=0
BA   40   CR     3+1/2   TR  3   CH  2   NT  D             1/3   voff=0
BA   40   CR     3+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   40   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   40   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   40   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   41   CR         0   TR  2   CH  1   NT  B         1+11/32   voff=0
BA   41   CR         0   TR  3   CH  2   NT  G         1+11/32   voff=0
BA   41   CR         0   TR  7   CH  6   NT  G-        7+19/32   voff=0
BA   41   CR         0   TR  8   CH  7   NT  D-        7+19/32   voff=0
BA   41   CR         0   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR         0   TR 10   CH 10   NT  C#-          1/48   voff=0
BA   41   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR         0   TR 12   CH 12   NT  D'        3+19/32   voff=0
BA   41   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR       1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   41   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   41   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR         1   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     1+1/2   TR  2   CH  1   NT  G             1/3   voff=0
BA   41   CR     1+1/2   TR  3   CH  2   NT  D             1/3   voff=0
BA   41   CR     1+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   41   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   41   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR         2   TR  2   CH  1   NT  B         1+11/32   voff=0
BA   41   CR         2   TR  3   CH  2   NT  G         1+11/32   voff=0
BA   41   CR         2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     2+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   41   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   41   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR         3   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     3+1/2   TR  2   CH  1   NT  G             1/3   voff=0
BA   41   CR     3+1/2   TR  3   CH  2   NT  D             1/3   voff=0
BA   41   CR     3+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   41   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   41   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   41   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   41   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   42   CR         0   TR  2   CH  1   NT  B         1+11/32   voff=0
BA   42   CR         0   TR  3   CH  2   NT  G         1+11/32   voff=0
BA   42   CR         0   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR         0   TR 12   CH 12   NT  D'        1+19/24   voff=0
BA   42   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR       1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   42   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   42   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR         1   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     1+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   42   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   42   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR         2   TR  2   CH  1   NT  G           43/48   voff=0
BA   42   CR         2   TR  3   CH  2   NT  D           43/48   voff=0
BA   42   CR         2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR         2   TR 12   CH 12   NT  B         1+19/24   voff=0
BA   42   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     2+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   42   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   42   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR         3   TR  2   CH  1   NT  D'          43/48   voff=0
BA   42   CR         3   TR  3   CH  2   NT  G           43/48   voff=0
BA   42   CR         3   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     3+1/2   TR  9   CH  9   NT  G---        43/96   voff=0
BA   42   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   42   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   42   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   42   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   43   CR         0   TR  2   CH  1   NT  F'        2+43/96   voff=0
BA   43   CR         0   TR  3   CH  2   NT  B         2+43/96   voff=0
BA   43   CR         0   TR  7   CH  6   NT  B-        3+19/32   voff=0
BA   43   CR         0   TR  8   CH  7   NT  F#-       3+19/32   voff=0
BA   43   CR         0   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR         0   TR 12   CH 12   NT  F'        3+19/32   voff=0
BA   43   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR       1/2   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   43   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   43   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR         1   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     1+1/2   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   43   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   43   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR         2   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     2+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     2+1/2   TR  2   CH  1   NT  G'          43/96   voff=0
BA   43   CR     2+1/2   TR  3   CH  2   NT  D'          43/96   voff=0
BA   43   CR     2+1/2   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR     2+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   43   CR     2+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   43   CR     2+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     2+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR         3   TR  2   CH  1   NT  F'          43/96   voff=0
BA   43   CR         3   TR  3   CH  2   NT  C'          43/96   voff=0
BA   43   CR         3   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     3+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     3+1/2   TR  2   CH  1   NT  E'         2+7/24   voff=0
BA   43   CR     3+1/2   TR  3   CH  2   NT  B          2+7/24   voff=0
BA   43   CR     3+1/2   TR  9   CH  9   NT  B---        43/96   voff=0
BA   43   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   43   CR     3+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   43   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   43   CR     3+3/4   TR 10   CH 10   NT  C--          1/48   voff=0

BA   44   CR         0   TR  4   CH  3   NT  F           43/96   von=115   voff=0
BA   44   CR         0   TR  7   CH  6   NT  F-          43/96   voff=0
BA   44   CR         0   TR  8   CH  7   NT  C-          43/96   voff=0
BA   44   CR         0   TR  9   CH  9   NT  F---        43/96   voff=0
BA   44   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR         0   TR 10   CH 10   NT  D--          1/48   voff=0
BA   44   CR       1/2   TR  4   CH  3   NT  E           43/96   voff=0
BA   44   CR       1/2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   44   CR       1/2   TR  8   CH  7   NT  B--         43/96   voff=0
BA   44   CR       1/2   TR  9   CH  9   NT  E---        43/96   voff=0
BA   44   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   44   CR     1+1/2   TR  4   CH  3   NT  F           43/96   voff=0
BA   44   CR     1+1/2   TR  7   CH  6   NT  F-          43/96   voff=0
BA   44   CR     1+1/2   TR  8   CH  7   NT  C-          43/96   voff=0
BA   44   CR     1+1/2   TR  9   CH  9   NT  F---        43/96   voff=0
BA   44   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   44   CR         2   TR  4   CH  3   NT  E           43/96   voff=0
BA   44   CR         2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   44   CR         2   TR  8   CH  7   NT  B--         43/96   voff=0
BA   44   CR         2   TR  9   CH  9   NT  E---        43/96   voff=0
BA   44   CR         2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR         2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   44   CR         3   TR  4   CH  3   NT  F           43/96   voff=0
BA   44   CR         3   TR  7   CH  6   NT  F-          43/96   voff=0
BA   44   CR         3   TR  8   CH  7   NT  C-          43/96   voff=0
BA   44   CR         3   TR  9   CH  9   NT  F---        43/96   voff=0
BA   44   CR         3   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR         3   TR 10   CH 10   NT  D--          1/48   voff=0
BA   44   CR     3+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   44   CR     3+1/2   TR  3   CH  2   NT  E           43/96   voff=0
BA   44   CR     3+1/2   TR  4   CH  3   NT  E           43/96   voff=0
BA   44   CR     3+1/2   TR  7   CH  6   NT  E-          43/96   voff=0
BA   44   CR     3+1/2   TR  8   CH  7   NT  B--         43/96   voff=0
BA   44   CR     3+1/2   TR  9   CH  9   NT  E---        43/96   voff=0
BA   44   CR     3+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   44   CR     3+1/2   TR 10   CH 10   NT  D--          1/48   voff=0

BA   45   CR         0   TR  2   CH  1   NT  B           43/96   voff=0
BA   45   CR         0   TR  3   CH  2   NT  G           43/96   voff=0
BA   45   CR         0   TR  7   CH  6   NT  A-        3+19/32   voff=0
BA   45   CR         0   TR  8   CH  7   NT  E-        3+19/32   voff=0
BA   45   CR         0   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR         0   TR 10   CH 10   NT  C#-          1/48   voff=0
BA   45   CR         0   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR         0   TR 12   CH 12   NT  C'        3+19/32   voff=0
BA   45   CR       1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR       1/2   TR  2   CH  1   NT  C'          43/96   voff=0
BA   45   CR       1/2   TR  3   CH  2   NT  A           43/96   voff=0
BA   45   CR       1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR       1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   45   CR       1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   45   CR       1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR       3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR         1   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR         1   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     1+1/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     1+1/2   TR  2   CH  1   NT  A           43/96   voff=0
BA   45   CR     1+1/2   TR  3   CH  2   NT  E           43/96   voff=0
BA   45   CR     1+1/2   TR  9   CH  9   NT  A---        43/96   voff=0
BA   45   CR     1+1/2   TR 10   CH 10   NT  D--          1/48   voff=0
BA   45   CR     1+1/2   TR 10   CH 10   NT  Bb--         1/48   voff=0
BA   45   CR     1+1/2   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR     1+3/4   TR 10   CH 10   NT  C--          1/48   voff=0
BA   45   CR         2   TR  2   CH  1   NT  B           43/96   voff=0
