format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 192
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Solar Striker - "Canyon Slide""
BA    9   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA    9   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   10   CR         0   TR  7   CH  8   NT  D-          47/96   voff=99
BA   10   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   10   CR       1/2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   10   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   10   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   10   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   10   CR         2   TR  7   CH  8   NT  E-          47/96   voff=99
BA   10   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   10   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   10   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   10   CR     2+1/2   TR  7   CH  8   NT  E-          47/96   voff=99
BA   10   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   10   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   10   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   10   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   11   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   11   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   11   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   11   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   11   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   11   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   11   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   11   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   11   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   11   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   11   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   11   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   12   CR         0   TR  7   CH  8   NT  D-          47/96   voff=99
BA   12   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   12   CR       1/2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   12   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   12   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   12   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   12   CR         2   TR  7   CH  8   NT  A--         47/96   voff=99
BA   12   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   12   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   12   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   12   CR     2+1/2   TR  7   CH  8   NT  A--         47/96   voff=99
BA   12   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   12   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   12   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   12   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99

BA   13   CR         0   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   13   CR         0   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   13   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   13   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         1   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   13   CR         1   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR     1+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         2   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   13   CR         2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR         3   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   13   CR         3   TR  9   CH 10   NT  D--         47/96   voff=99
BA   13   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   13   CR     3+1/2   TR  9   CH 10   NT  D--         47/96   voff=99

BA   14   CR         0   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   14   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   14   CR         0   TR  9   CH 10   NT  D-          23/96   voff=99
BA   14   CR       1/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   14   CR       1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   14   CR       1/2   TR  9   CH 10   NT  D-          23/96   voff=99
BA   14   CR       3/4   TR  9   CH 10   NT  D-          23/96   voff=99
BA   14   CR         1   TR  7   CH  8   NT  E-          95/96   voff=99
BA   14   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   14   CR         1   TR  9   CH 10   NT  C-          23/96   voff=99
BA   14   CR     1+1/4   TR  9   CH 10   NT  C-          23/96   voff=99
BA   14   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   14   CR     1+1/2   TR  9   CH 10   NT  C-          23/96   voff=99
BA   14   CR     1+3/4   TR  9   CH 10   NT  C-          23/96   voff=99
BA   14   CR         2   TR  7   CH  8   NT  C#-         95/96   voff=99
BA   14   CR         2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   14   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR         2   TR  9   CH 10   NT  B--         23/96   voff=99
BA   14   CR     2+1/4   TR  9   CH 10   NT  B--         23/96   voff=99
BA   14   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   14   CR     2+1/2   TR  9   CH 10   NT  B--         23/96   voff=99
BA   14   CR     2+3/4   TR  9   CH 10   NT  B--         23/96   voff=99
BA   14   CR         3   TR  7   CH  8   NT  A--         95/96   voff=99
BA   14   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR         3   TR  9   CH 10   NT  D--         47/96   voff=99
BA   14   CR         3   TR  9   CH 10   NT  A--         23/96   voff=99
BA   14   CR     3+1/4   TR  9   CH 10   NT  A--         23/96   voff=99
BA   14   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   14   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   14   CR     3+1/2   TR  9   CH 10   NT  A--         23/96   voff=99
BA   14   CR     3+3/4   TR  9   CH 10   NT  A--         23/96   voff=99

BA   15   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   15   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   15   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   15   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   15   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   15   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   15   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   15   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   15   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   15   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   15   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   15   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   15   CR         3   TR  1   CH  1   NT  B-          47/96   von=99   voff=99
BA   15   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR     3+1/2   TR  1   CH  1   NT  D           47/96   voff=99
BA   15   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   15   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   16   CR         0   TR  1   CH  1   NT  F#          95/96   voff=99
BA   16   CR         0   TR  7   CH  8   NT  D-          47/96   voff=99
BA   16   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   16   CR       1/2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   16   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   16   CR         1   TR  1   CH  1   NT  E           95/96   voff=99
BA   16   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   16   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   16   CR         2   TR  1   CH  1   NT  C#        1+47/96   voff=99
BA   16   CR         2   TR  7   CH  8   NT  E-          47/96   voff=99
BA   16   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   16   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   16   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   16   CR     2+1/2   TR  7   CH  8   NT  E-          47/96   voff=99
BA   16   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   16   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   16   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   16   CR     3+1/2   TR  1   CH  1   NT  A-          47/96   voff=99
BA   16   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   17   CR         0   TR  1   CH  1   NT  F#-       2+95/96   voff=99
BA   17   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   17   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   17   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   17   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   17   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   17   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   17   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   17   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   17   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   17   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   17   CR         3   TR  1   CH  1   NT  D-          47/96   voff=99
BA   17   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR     3+1/2   TR  1   CH  1   NT  F#-         47/96   voff=99
BA   17   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   17   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   18   CR         0   TR  1   CH  1   NT  A-          95/96   voff=99
BA   18   CR         0   TR  7   CH  8   NT  A-          47/96   voff=99
BA   18   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   18   CR       1/2   TR  7   CH  8   NT  A-          47/96   voff=99
BA   18   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   18   CR         1   TR  1   CH  1   NT  G-          95/96   voff=99
BA   18   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   18   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   18   CR         2   TR  1   CH  1   NT  F#-         95/96   voff=99
BA   18   CR         2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   18   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   18   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   18   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   18   CR     2+1/2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   18   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   18   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   18   CR         3   TR  1   CH  1   NT  D-          95/96   voff=99
BA   18   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   18   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=99

BA   19   CR         0   TR  1   CH  1   NT  E-        2+95/96   voff=99
BA   19   CR         0   TR  7   CH  8   NT  E-          95/96   voff=99
BA   19   CR         0   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   19   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   19   CR         1   TR  7   CH  8   NT  E-          95/96   voff=99
BA   19   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   19   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   19   CR         2   TR  7   CH  8   NT  E-          95/96   voff=99
BA   19   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   19   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   19   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   19   CR         3   TR  1   CH  1   NT  D           95/96   voff=99
BA   19   CR         3   TR  7   CH  8   NT  E-          95/96   voff=99
BA   19   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   19   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   20   CR         0   TR  1   CH  1   NT  C#        2+95/96   voff=99
BA   20   CR         0   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   20   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   20   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   20   CR         1   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   20   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   20   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   20   CR         2   TR  7   CH  8   NT  F#-         95/96   voff=99
BA   20   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   20   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   20   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   20   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   20   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   20   CR         3   TR  1   CH  1   NT  A-          95/96   voff=99
BA   20   CR         3   TR  7   CH  8   NT  E-          95/96   voff=99
BA   20   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   20   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99

BA   21   CR         0   TR  1   CH  1   NT  B-        2+95/96   voff=99
BA   21   CR         0   TR  7   CH  8   NT  B--         47/96   voff=99
BA   21   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR         0   TR  9   CH 10   NT  E-          95/96   voff=99
BA   21   CR         0   TR  9   CH 10   NT  C#-         95/96   voff=99
BA   21   CR         0   TR  9   CH 10   NT  C--         95/96   voff=99
BA   21   CR       1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   21   CR         1   TR  7   CH  8   NT  A--         47/96   voff=99
BA   21   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA   21   CR         1   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR     1+1/2   TR  7   CH  8   NT  B--         47/96   voff=99
BA   21   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   21   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR         2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR         2   TR  9   CH 10   NT  Eb--        47/96   voff=99
BA   21   CR         2   TR  9   CH 10   NT  C--         47/96   voff=99
BA   21   CR     2+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   21   CR         3   TR  1   CH  1   NT  F#-         47/96   voff=99
BA   21   CR         3   TR  1   CH  1   NT  B-          47/96   voff=99
BA   21   CR         3   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR     3+1/2   TR  1   CH  1   NT  D           47/96   voff=99
BA   21   CR     3+1/2   TR  1   CH  1   NT  A-          47/96   voff=99
BA   21   CR     3+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA   21   CR     3+1/2   TR  9   CH 10   NT  C--         47/96   voff=99

BA   22   CR         0   TR  1   CH  1   NT  C#          95/96   voff=99
BA   22   CR         0   TR  1   CH  1   NT  F#          95/96   voff=99
BA   22   CR         0   TR  7   CH  8   NT  D-          47/96   voff=99
BA   22   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA   22   CR       1/2   TR  7   CH  8   NT  D-          47/96   voff=99
BA   22   CR       1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA   22   CR         1   TR  1   CH  1   NT  B-          95/96   voff=99
BA   22   CR         1   TR  1   CH  1   NT  E           95/96   voff=99
