format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 125
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Super Mario Land 2 - "Flying Through the Cosmos""
BA    4   CR     3+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    4   CR     3+3/4   TR  8   CH  8   NT  E--         71/96   voff=62
BA    4   CR     3+3/4   TR  9   CH 10   NT  D--         47/96   voff=62
BA    4   CR     3+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62

BA    5   CR         0   TR  1   CH  1   NT  G#''        47/96   voff=99
BA    5   CR         0   TR  1   CH  1   NT  C#''        47/96   voff=99
BA    5   CR         0   TR  7   CH  7   NT  A--         71/96   voff=62
BA    5   CR         0   TR  9   CH 10   NT  G-          47/96   voff=62
BA    5   CR         0   TR  9   CH 10   NT  A-          47/96   voff=62
BA    5   CR         0   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    5   CR         0   TR  9   CH 10   NT  C--         47/96   voff=62
BA    5   CR       1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    5   CR       1/4   TR  8   CH  8   NT  F#--        47/96   voff=62
BA    5   CR       1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    5   CR       1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    5   CR       1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    5   CR       3/4   TR  2   CH  2   NT  C#''        47/96   voff=99
BA    5   CR       3/4   TR  2   CH  2   NT  G#''        47/96   voff=99
BA    5   CR       3/4   TR  7   CH  7   NT  F#--        71/96   voff=62
BA    5   CR       3/4   TR  8   CH  8   NT  A--         71/96   voff=62
BA    5   CR       3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    5   CR         1   TR  1   CH  1   NT  E''         47/96   voff=99
BA    5   CR         1   TR  1   CH  1   NT  A'          47/96   voff=99
BA    5   CR         1   TR  9   CH 10   NT  D--         47/96   voff=62
BA    5   CR         1   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    5   CR     1+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    5   CR     1+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    5   CR     1+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    5   CR     1+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    5   CR     1+1/2   TR  7   CH  7   NT  E--         71/96   voff=62
BA    5   CR     1+1/2   TR  8   CH  8   NT  F#--        71/96   voff=62
BA    5   CR     1+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    5   CR     1+3/4   TR  1   CH  1   NT  C#''        47/96   voff=99
BA    5   CR     1+3/4   TR  1   CH  1   NT  G#''        47/96   voff=99
BA    5   CR     1+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    5   CR     1+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    5   CR     1+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    5   CR         2   TR  9   CH 10   NT  C--         47/96   voff=62
BA    5   CR         2   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    5   CR     2+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    5   CR     2+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    5   CR     2+1/4   TR  8   CH  8   NT  E--         71/96   voff=62
BA    5   CR     2+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    5   CR     2+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    5   CR     2+1/2   TR  2   CH  2   NT  G#''        47/96   voff=99
BA    5   CR     2+1/2   TR  2   CH  2   NT  C#''        47/96   voff=99
BA    5   CR     2+1/2   TR  7   CH  7   NT  F#--        71/96   voff=62
BA    5   CR     2+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    5   CR     2+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    5   CR         3   TR  1   CH  1   NT  E''         47/96   voff=99
BA    5   CR         3   TR  1   CH  1   NT  A'          47/96   voff=99
BA    5   CR         3   TR  7   CH  7   NT  A--         71/96   voff=62
BA    5   CR         3   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    5   CR         3   TR  9   CH 10   NT  D--         47/96   voff=62
BA    5   CR     3+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    5   CR     3+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    5   CR     3+1/4   TR  8   CH  8   NT  F#--        71/96   voff=62
BA    5   CR     3+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    5   CR     3+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    5   CR     3+1/2   TR  7   CH  7   NT  B--         47/96   voff=62
BA    5   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    5   CR     3+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    5   CR     3+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    5   CR     3+3/4   TR  8   CH  8   NT  A--         71/96   voff=62
BA    5   CR     3+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62

BA    6   CR         0   TR  1   CH  1   NT  G#''        47/96   voff=99
BA    6   CR         0   TR  1   CH  1   NT  C#''        47/96   voff=99
BA    6   CR         0   TR  7   CH  7   NT  A--         71/96   voff=62
BA    6   CR         0   TR  9   CH 10   NT  C--         47/96   voff=62
BA    6   CR         0   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    6   CR       1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    6   CR       1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    6   CR       1/4   TR  8   CH  8   NT  B--         47/96   voff=62
BA    6   CR       1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    6   CR       1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    6   CR       1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    6   CR       3/4   TR  2   CH  2   NT  C#''        47/96   voff=99
BA    6   CR       3/4   TR  2   CH  2   NT  G#''        47/96   voff=99
BA    6   CR       3/4   TR  7   CH  7   NT  F#--        71/96   voff=62
BA    6   CR       3/4   TR  8   CH  8   NT  A--         71/96   voff=62
BA    6   CR       3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    6   CR         1   TR  1   CH  1   NT  E''         47/96   voff=99
BA    6   CR         1   TR  1   CH  1   NT  A'          47/96   voff=99
BA    6   CR         1   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    6   CR         1   TR  9   CH 10   NT  D--         47/96   voff=62
BA    6   CR     1+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    6   CR     1+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    6   CR     1+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    6   CR     1+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    6   CR     1+1/2   TR  7   CH  7   NT  E--         71/96   voff=62
BA    6   CR     1+1/2   TR  8   CH  8   NT  F#--        71/96   voff=62
BA    6   CR     1+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    6   CR     1+3/4   TR  1   CH  1   NT  C#''        47/96   voff=99
BA    6   CR     1+3/4   TR  1   CH  1   NT  G#''        47/96   voff=99
BA    6   CR     1+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    6   CR     1+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    6   CR     1+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    6   CR         2   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    6   CR         2   TR  9   CH 10   NT  C--         47/96   voff=62
BA    6   CR     2+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    6   CR     2+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    6   CR     2+1/4   TR  8   CH  8   NT  E--         71/96   voff=62
BA    6   CR     2+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    6   CR     2+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    6   CR     2+1/2   TR  2   CH  2   NT  G#''        47/96   voff=99
BA    6   CR     2+1/2   TR  2   CH  2   NT  C#''        47/96   voff=99
BA    6   CR     2+1/2   TR  7   CH  7   NT  F#--        71/96   voff=62
BA    6   CR     2+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    6   CR     2+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    6   CR         3   TR  1   CH  1   NT  E''         47/96   voff=99
BA    6   CR         3   TR  1   CH  1   NT  A'          47/96   voff=99
BA    6   CR         3   TR  7   CH  7   NT  A--         71/96   voff=62
BA    6   CR         3   TR  9   CH 10   NT  D--         47/96   voff=62
BA    6   CR         3   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    6   CR     3+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    6   CR     3+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    6   CR     3+1/4   TR  8   CH  8   NT  F#--        71/96   voff=62
BA    6   CR     3+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    6   CR     3+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    6   CR     3+1/2   TR  7   CH  7   NT  F#--        47/96   voff=62
BA    6   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    6   CR     3+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    6   CR     3+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    6   CR     3+3/4   TR  8   CH  8   NT  A--         71/96   voff=62
BA    6   CR     3+3/4   TR  9   CH 10   NT  D--         47/96   voff=62
BA    6   CR     3+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62

BA    7   CR         0   TR  1   CH  1   NT  A''         47/96   voff=99
BA    7   CR         0   TR  1   CH  1   NT  D''         47/96   voff=99
BA    7   CR         0   TR  7   CH  7   NT  E--         71/96   voff=62
BA    7   CR         0   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    7   CR         0   TR  9   CH 10   NT  C--         47/96   voff=62
BA    7   CR       1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    7   CR       1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    7   CR       1/4   TR  8   CH  8   NT  F#--        47/96   voff=62
BA    7   CR       1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    7   CR       1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    7   CR       1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    7   CR       3/4   TR  2   CH  2   NT  D''         47/96   voff=99
BA    7   CR       3/4   TR  2   CH  2   NT  A''         47/96   voff=99
BA    7   CR       3/4   TR  7   CH  7   NT  C#--        71/96   voff=62
BA    7   CR       3/4   TR  8   CH  8   NT  E--         71/96   voff=62
BA    7   CR       3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    7   CR         1   TR  1   CH  1   NT  E''         47/96   voff=99
BA    7   CR         1   TR  1   CH  1   NT  A'          47/96   voff=99
BA    7   CR         1   TR  9   CH 10   NT  D--         47/96   voff=62
BA    7   CR         1   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    7   CR     1+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    7   CR     1+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    7   CR     1+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    7   CR     1+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    7   CR     1+1/2   TR  7   CH  7   NT  B---        71/96   voff=62
BA    7   CR     1+1/2   TR  8   CH  8   NT  C#--        71/96   voff=62
BA    7   CR     1+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    7   CR     1+3/4   TR  1   CH  1   NT  D''         47/96   voff=99
BA    7   CR     1+3/4   TR  1   CH  1   NT  A''         47/96   voff=99
BA    7   CR     1+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    7   CR     1+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    7   CR     1+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    7   CR         2   TR  9   CH 10   NT  C--         47/96   voff=62
BA    7   CR         2   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    7   CR     2+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    7   CR     2+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    7   CR     2+1/4   TR  8   CH  8   NT  B---        71/96   voff=62
BA    7   CR     2+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    7   CR     2+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    7   CR     2+1/2   TR  2   CH  2   NT  A''         47/96   voff=99
BA    7   CR     2+1/2   TR  2   CH  2   NT  D''         47/96   voff=99
BA    7   CR     2+1/2   TR  7   CH  7   NT  C#--        71/96   voff=62
BA    7   CR     2+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    7   CR     2+3/4   TR  9   CH 10   NT  G#--        47/96   voff=62
BA    7   CR         3   TR  1   CH  1   NT  E''         47/96   voff=99
BA    7   CR         3   TR  1   CH  1   NT  A'          47/96   voff=99
BA    7   CR         3   TR  7   CH  7   NT  E--         71/96   voff=62
BA    7   CR         3   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    7   CR         3   TR  9   CH 10   NT  D--         47/96   voff=62
BA    7   CR     3+1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    7   CR     3+1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    7   CR     3+1/4   TR  8   CH  8   NT  C#--        71/96   voff=62
BA    7   CR     3+1/2   TR  1   CH  1   NT  F#''        47/96   voff=99
BA    7   CR     3+1/2   TR  1   CH  1   NT  B'          47/96   voff=99
BA    7   CR     3+1/2   TR  7   CH  7   NT  F#--        47/96   voff=62
BA    7   CR     3+1/2   TR  9   CH 10   NT  Bb--        47/96   voff=62
BA    7   CR     3+3/4   TR  2   CH  2   NT  A'          47/96   voff=99
BA    7   CR     3+3/4   TR  2   CH  2   NT  E''         47/96   voff=99
BA    7   CR     3+3/4   TR  8   CH  8   NT  E--         71/96   voff=62

BA    8   CR         0   TR  1   CH  1   NT  C#'         23/96   voff=99
BA    8   CR         0   TR  1   CH  1   NT  E'          23/96   voff=99
BA    8   CR         0   TR  7   CH  7   NT  E--         71/96   voff=62
BA    8   CR         0   TR  9   CH 10   NT  Bb-         95/96   voff=62
BA    8   CR         0   TR  9   CH 10   NT  A-          95/96   voff=62
BA    8   CR         0   TR  9   CH 10   NT  Eb---       95/96   voff=62
BA    8   CR       1/4   TR  1   CH  1   NT  C#'         23/96   voff=99
BA    8   CR       1/4   TR  1   CH  1   NT  E'          23/96   voff=99
BA    8   CR       1/4   TR  2   CH  2   NT  F#''        47/96   voff=99
BA    8   CR       1/4   TR  2   CH  2   NT  B'          47/96   voff=99
BA    8   CR       1/4   TR  8   CH  8   NT  F#--        47/96   voff=62
BA    8   CR       1/2   TR  1   CH  1   NT  B'          23/96   voff=99
BA    8   CR       1/2   TR  1   CH  1   NT  G#'         23/96   voff=99
BA    8   CR       3/4   TR  1   CH  1   NT  B'          23/96   voff=99
BA    8   CR       3/4   TR  1   CH  1   NT  G#'         23/96   voff=99
BA    8   CR       3/4   TR  2   CH  2   NT  E'          23/96   voff=99
BA    8   CR       3/4   TR  2   CH  2   NT  C#'         23/96   voff=99
BA    8   CR       3/4   TR  7   CH  7   NT  C#--        71/96   voff=62
BA    8   CR       3/4   TR  8   CH  8   NT  E--         71/96   voff=62
BA    8   CR         1   TR  1   CH  1   NT  C#''        23/96   voff=99
BA    8   CR         1   TR  1   CH  1   NT  E''         23/96   voff=99
BA    8   CR         1   TR  2   CH  2   NT  C#'         23/96   voff=99
BA    8   CR         1   TR  2   CH  2   NT  E'          23/96   voff=99
BA    8   CR     1+1/4   TR  1   CH  1   NT  E''         23/96   voff=99
BA    8   CR     1+1/4   TR  1   CH  1   NT  C#''        23/96   voff=99
BA    8   CR     1+1/4   TR  2   CH  2   NT  B'          23/96   voff=99
BA    8   CR     1+1/4   TR  2   CH  2   NT  G#'         23/96   voff=99
BA    8   CR     1+1/2   TR  1   CH  1   NT  G#          23/96   voff=99
BA    8   CR     1+1/2   TR  1   CH  1   NT  B           23/96   voff=99
BA    8   CR     1+1/2   TR  2   CH  2   NT  G#'         23/96   voff=99
BA    8   CR     1+1/2   TR  2   CH  2   NT  B'          23/96   voff=99
BA    8   CR     1+1/2   TR  7   CH  7   NT  B---        71/96   voff=62
BA    8   CR     1+1/2   TR  8   CH  8   NT  C#--        71/96   voff=62
BA    8   CR     1+3/4   TR  1   CH  1   NT  B           23/96   voff=99
BA    8   CR     1+3/4   TR  1   CH  1   NT  G#          23/96   voff=99
BA    8   CR     1+3/4   TR  2   CH  2   NT  E''         23/96   voff=99
BA    8   CR     1+3/4   TR  2   CH  2   NT  C#''        23/96   voff=99
BA    8   CR         2   TR  1   CH  1   NT  G#          23/96   voff=99
BA    8   CR         2   TR  2   CH  2   NT  C#''        23/96   voff=99
BA    8   CR         2   TR  2   CH  2   NT  E''         23/96   voff=99
BA    8   CR         2   TR  3   CH  3   NT  B           95/96   von=95   voff=95
BA    8   CR         2   TR  5   CH  5   NT  B'          95/96   von=95   voff=95
BA    8   CR         2   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    8   CR         2   TR  9   CH 10   NT  F#--        23/96   voff=62
BA    8   CR         2   TR  9   CH 10   NT  C--         23/96   voff=62
BA    8   CR     2+1/4   TR  1   CH  1   NT  B           23/96   voff=99
BA    8   CR     2+1/4   TR  2   CH  2   NT  B           23/96   voff=99
BA    8   CR     2+1/4   TR  2   CH  2   NT  G#          23/96   voff=99
BA    8   CR     2+1/4   TR  8   CH  8   NT  B---        71/96   voff=62
BA    8   CR     2+1/4   TR  9   CH 10   NT  F#--        23/96   voff=62
BA    8   CR     2+1/4   TR  9   CH 10   NT  C--         23/96   voff=62
BA    8   CR     2+1/2   TR  1   CH  1   NT  C#'         23/96   voff=99
BA    8   CR     2+1/2   TR  2   CH  2   NT  B           23/96   voff=99
BA    8   CR     2+1/2   TR  2   CH  2   NT  G#          23/96   voff=99
BA    8   CR     2+1/2   TR  7   CH  7   NT  C#--        71/96   voff=62
BA    8   CR     2+1/2   TR  9   CH 10   NT  Bb--        23/96   voff=62
BA    8   CR     2+1/2   TR  9   CH 10   NT  C--         23/96   voff=62
BA    8   CR     2+3/4   TR  1   CH  1   NT  E'          23/96   voff=99
BA    8   CR     2+3/4   TR  2   CH  2   NT  G#          23/96   voff=99
BA    8   CR     2+3/4   TR  9   CH 10   NT  Eb---       47/96   voff=62
BA    8   CR     2+3/4   TR  9   CH 10   NT  F#--        23/96   voff=62
BA    8   CR     2+3/4   TR  9   CH 10   NT  D--         23/96   voff=62
BA    8   CR         3   TR  1   CH  1   NT  G#'         23/96   voff=99
BA    8   CR         3   TR  2   CH  2   NT  B           23/96   voff=99
BA    8   CR         3   TR  3   CH  3   NT  B'          95/96   voff=95
BA    8   CR         3   TR  5   CH  5   NT  B''         95/96   voff=95
BA    8   CR         3   TR  7   CH  7   NT  E--         71/96   voff=62
BA    8   CR         3   TR  9   CH 10   NT  F#--        23/96   voff=62
BA    8   CR         3   TR  9   CH 10   NT  D--         23/96   voff=62
BA    8   CR     3+1/4   TR  1   CH  1   NT  B'          23/96   voff=99
BA    8   CR     3+1/4   TR  2   CH  2   NT  C#'         23/96   voff=99
BA    8   CR     3+1/4   TR  8   CH  8   NT  C#--        71/96   voff=62
BA    8   CR     3+1/4   TR  9   CH 10   NT  F#--        23/96   voff=62
BA    8   CR     3+1/4   TR  9   CH 10   NT  D--         23/96   voff=62
BA    8   CR     3+1/2   TR  1   CH  1   NT  C#''        23/96   voff=99
BA    8   CR     3+1/2   TR  2   CH  2   NT  E'          23/96   voff=99
