format=1 tracks=17 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 140
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman World 2 - "Grinding Grounded Gears Down" v1.3"
BA    1   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    1   CR     3+1/2   TR  1   CH  1   NT  C           47/96
BA    1   CR     3+1/2   TR  2   CH  2   NT  E-          23/96
BA    1   CR     3+1/2   TR  7   CH  7   NT  F-          47/96
BA    1   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    1   CR     3+3/4   TR  2   CH  2   NT  F           23/96

BA    2   CR         0   TR  1   CH  1   NT  D           23/96
BA    2   CR         0   TR  2   CH  2   NT  F-          23/96
BA    2   CR         0   TR  7   CH  7   NT  D-          23/96
BA    2   CR         0   TR 11   CH 10   NT  E--         31/96
BA    2   CR       1/4   TR  1   CH  1   NT  E           47/96
BA    2   CR       1/4   TR  2   CH  2   NT  F           23/96
BA    2   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    2   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    2   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    2   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    2   CR       3/4   TR  1   CH  1   NT  F           71/96
BA    2   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    2   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    2   CR         1   TR  2   CH  2   NT  E           23/96
BA    2   CR         1   TR  7   CH  7   NT  F-          47/96
BA    2   CR         1   TR 11   CH 10   NT  E--         31/96
BA    2   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    2   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     1+1/2   TR  1   CH  1   NT  D           47/96
BA    2   CR     1+1/2   TR  2   CH  2   NT  D           23/96
BA    2   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    2   CR     1+1/2   TR  7   CH  7   NT  D-          23/96
BA    2   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    2   CR     1+3/4   TR  7   CH  7   NT  D-          47/96
BA    2   CR         2   TR  1   CH  1   NT  E           47/96
BA    2   CR         2   TR  2   CH  2   NT  D           23/96
BA    2   CR         2   TR 11   CH 10   NT  E--         31/96
BA    2   CR     2+1/4   TR  2   CH  2   NT  E           23/96
BA    2   CR     2+1/4   TR  7   CH  7   NT  C-          23/96
BA    2   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     2+1/2   TR  1   CH  1   NT  F           47/96
BA    2   CR     2+1/2   TR  2   CH  2   NT  F           23/96
BA    2   CR     2+1/2   TR  7   CH  7   NT  C-          47/96
BA    2   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     2+3/4   TR  2   CH  2   NT  G           23/96
BA    2   CR         3   TR  1   CH  1   NT  G#          23/96
BA    2   CR         3   TR  2   CH  2   NT  E           23/96
BA    2   CR         3   TR  7   CH  7   NT  A--         47/96
BA    2   CR         3   TR 11   CH 10   NT  E--         31/96
BA    2   CR     3+1/4   TR  1   CH  1   NT  A           71/96
BA    2   CR     3+1/4   TR  2   CH  2   NT  F           23/96
BA    2   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     3+1/2   TR  2   CH  2   NT  G           23/96
BA    2   CR     3+1/2   TR  7   CH  7   NT  C-          47/96
BA    2   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    2   CR     3+3/4   TR  2   CH  2   NT  A           23/96

BA    3   CR         0   TR  1   CH  1   NT  A           23/96
BA    3   CR         0   TR  2   CH  2   NT  F-          23/96
BA    3   CR         0   TR  7   CH  7   NT  D-          23/96
BA    3   CR         0   TR 11   CH 10   NT  E--         31/96
BA    3   CR       1/4   TR  1   CH  1   NT  G#          23/96
BA    3   CR       1/4   TR  2   CH  2   NT  F-          23/96
BA    3   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    3   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    3   CR       1/2   TR  1   CH  1   NT  G           23/96
BA    3   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    3   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    3   CR       3/4   TR  1   CH  1   NT  F           23/96
BA    3   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    3   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    3   CR         1   TR  1   CH  1   NT  D         1+95/96
BA    3   CR         1   TR  2   CH  2   NT  E-          23/96
BA    3   CR         1   TR  7   CH  7   NT  F-          47/96
BA    3   CR         1   TR 11   CH 10   NT  E--         31/96
BA    3   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    3   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    3   CR     1+1/2   TR  7   CH  7   NT  G-          23/96
BA    3   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    3   CR     1+3/4   TR  7   CH  7   NT  G-          47/96
BA    3   CR         2   TR  2   CH  2   NT  C-          23/96
BA    3   CR         2   TR 11   CH 10   NT  E--         31/96
BA    3   CR     2+1/4   TR  2   CH  2   NT  D-          23/96
BA    3   CR     2+1/4   TR  7   CH  7   NT  G#-         23/96
BA    3   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     2+1/2   TR  2   CH  2   NT  D           23/96
BA    3   CR     2+1/2   TR  7   CH  7   NT  G#-         47/96
BA    3   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     2+3/4   TR  2   CH  2   NT  D-          23/96
BA    3   CR         3   TR  2   CH  2   NT  E-          23/96
BA    3   CR         3   TR  7   CH  7   NT  G-          47/96
BA    3   CR         3   TR 11   CH 10   NT  E--         31/96
BA    3   CR     3+1/4   TR  2   CH  2   NT  E           23/96
BA    3   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     3+1/2   TR  1   CH  1   NT  C           47/96
BA    3   CR     3+1/2   TR  2   CH  2   NT  E-          23/96
BA    3   CR     3+1/2   TR  7   CH  7   NT  F-          47/96
BA    3   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    3   CR     3+3/4   TR  2   CH  2   NT  F           23/96

BA    4   CR         0   TR  1   CH  1   NT  D           23/96
BA    4   CR         0   TR  2   CH  2   NT  F-          23/96
BA    4   CR         0   TR  7   CH  7   NT  D-          23/96
BA    4   CR         0   TR 11   CH 10   NT  E--         31/96
BA    4   CR       1/4   TR  1   CH  1   NT  E           47/96
BA    4   CR       1/4   TR  2   CH  2   NT  F           23/96
BA    4   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    4   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    4   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    4   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    4   CR       3/4   TR  1   CH  1   NT  C         2+23/96
BA    4   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    4   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    4   CR         1   TR  2   CH  2   NT  E           23/96
BA    4   CR         1   TR  7   CH  7   NT  F-          47/96
BA    4   CR         1   TR 11   CH 10   NT  E--         31/96
BA    4   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    4   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    4   CR     1+1/2   TR  2   CH  2   NT  D           23/96
BA    4   CR     1+1/2   TR  7   CH  7   NT  D-          23/96
BA    4   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    4   CR     1+3/4   TR  7   CH  7   NT  D-          47/96
BA    4   CR         2   TR  2   CH  2   NT  D           23/96
BA    4   CR         2   TR 11   CH 10   NT  E--         31/96
BA    4   CR     2+1/4   TR  2   CH  2   NT  E           23/96
BA    4   CR     2+1/4   TR  7   CH  7   NT  C-          23/96
BA    4   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     2+1/2   TR  2   CH  2   NT  F           23/96
BA    4   CR     2+1/2   TR  7   CH  7   NT  C-          47/96
BA    4   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     2+3/4   TR  2   CH  2   NT  G           23/96
BA    4   CR         3   TR  2   CH  2   NT  E           23/96
BA    4   CR         3   TR  7   CH  7   NT  A--         47/96
BA    4   CR         3   TR 11   CH 10   NT  E--         31/96
BA    4   CR     3+1/4   TR  2   CH  2   NT  F           23/96
BA    4   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     3+1/2   TR  1   CH  1   NT  D           47/96
BA    4   CR     3+1/2   TR  2   CH  2   NT  G           23/96
BA    4   CR     3+1/2   TR  7   CH  7   NT  C-          47/96
BA    4   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    4   CR     3+3/4   TR  2   CH  2   NT  A           23/96

BA    5   CR         0   TR  1   CH  1   NT  E           23/96
BA    5   CR         0   TR  2   CH  2   NT  F-          23/96
BA    5   CR         0   TR  7   CH  7   NT  D-          23/96
BA    5   CR         0   TR 11   CH 10   NT  E--         31/96
BA    5   CR       1/4   TR  1   CH  1   NT  F           23/96
BA    5   CR       1/4   TR  2   CH  2   NT  F-          23/96
BA    5   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    5   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    5   CR       1/2   TR  1   CH  1   NT  G           23/96
BA    5   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    5   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    5   CR       3/4   TR  1   CH  1   NT  G#          23/96
BA    5   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    5   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    5   CR         1   TR  1   CH  1   NT  A           23/96
BA    5   CR         1   TR  2   CH  2   NT  E-          23/96
BA    5   CR         1   TR  7   CH  7   NT  F-          47/96
BA    5   CR         1   TR 11   CH 10   NT  E--         31/96
BA    5   CR     1+1/4   TR  1   CH  1   NT  C'          23/96
BA    5   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    5   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     1+1/2   TR  1   CH  1   NT  D'          23/96
BA    5   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    5   CR     1+1/2   TR  7   CH  7   NT  G-          23/96
BA    5   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     1+3/4   TR  1   CH  1   NT  F'          47/96
BA    5   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    5   CR     1+3/4   TR  7   CH  7   NT  G-          47/96
BA    5   CR         2   TR  2   CH  2   NT  C-          23/96
BA    5   CR         2   TR 11   CH 10   NT  E--         31/96
BA    5   CR     2+1/4   TR  1   CH  1   NT  C'          23/96
BA    5   CR     2+1/4   TR  2   CH  2   NT  D-          23/96
BA    5   CR     2+1/4   TR  7   CH  7   NT  G#-         23/96
BA    5   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     2+1/2   TR  1   CH  1   NT  A           23/96
BA    5   CR     2+1/2   TR  2   CH  2   NT  D           23/96
BA    5   CR     2+1/2   TR  7   CH  7   NT  G#-         47/96
BA    5   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     2+3/4   TR  1   CH  1   NT  G#          23/96
BA    5   CR     2+3/4   TR  2   CH  2   NT  D-          23/96
BA    5   CR         3   TR  1   CH  1   NT  G           23/96
BA    5   CR         3   TR  2   CH  2   NT  E-          23/96
BA    5   CR         3   TR  7   CH  7   NT  G-          47/96
BA    5   CR         3   TR 11   CH 10   NT  E--         31/96
BA    5   CR     3+1/4   TR  1   CH  1   NT  F           23/96
BA    5   CR     3+1/4   TR  2   CH  2   NT  E           23/96
BA    5   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     3+1/2   TR  1   CH  1   NT  E           23/96
BA    5   CR     3+1/2   TR  2   CH  2   NT  E-          23/96
BA    5   CR     3+1/2   TR  7   CH  7   NT  F-          47/96
BA    5   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    5   CR     3+3/4   TR  1   CH  1   NT  D           23/96
BA    5   CR     3+3/4   TR  2   CH  2   NT  F           23/96

BA    6   CR         0   TR  1   CH  1   NT  E           23/96
BA    6   CR         0   TR  2   CH  2   NT  F-          23/96
BA    6   CR         0   TR  7   CH  7   NT  D-          23/96
BA    6   CR         0   TR 11   CH 10   NT  E--         31/96
BA    6   CR       1/4   TR  1   CH  1   NT  F           23/96
BA    6   CR       1/4   TR  2   CH  2   NT  F           23/96
BA    6   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    6   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    6   CR       1/2   TR  1   CH  1   NT  G           23/96
BA    6   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    6   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    6   CR       3/4   TR  1   CH  1   NT  G#          23/96
BA    6   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    6   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    6   CR         1   TR  1   CH  1   NT  A           23/96
BA    6   CR         1   TR  2   CH  2   NT  E           23/96
BA    6   CR         1   TR  7   CH  7   NT  F-          47/96
BA    6   CR         1   TR 11   CH 10   NT  E--         31/96
BA    6   CR     1+1/4   TR  1   CH  1   NT  C'          23/96
BA    6   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    6   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     1+1/2   TR  1   CH  1   NT  D'          23/96
BA    6   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    6   CR     1+1/2   TR  2   CH  2   NT  D           23/96
BA    6   CR     1+1/2   TR  7   CH  7   NT  D-          23/96
BA    6   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     1+3/4   TR  1   CH  1   NT  F'          23/96
BA    6   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    6   CR     1+3/4   TR  7   CH  7   NT  D-          47/96
BA    6   CR         2   TR  1   CH  1   NT  D'          23/96
BA    6   CR         2   TR  2   CH  2   NT  D           23/96
BA    6   CR         2   TR 11   CH 10   NT  E--         31/96
BA    6   CR     2+1/4   TR  1   CH  1   NT  C'          23/96
BA    6   CR     2+1/4   TR  2   CH  2   NT  E           23/96
BA    6   CR     2+1/4   TR  7   CH  7   NT  C-          23/96
BA    6   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     2+1/2   TR  1   CH  1   NT  A           23/96
BA    6   CR     2+1/2   TR  2   CH  2   NT  F           23/96
BA    6   CR     2+1/2   TR  7   CH  7   NT  C-          47/96
BA    6   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     2+3/4   TR  1   CH  1   NT  G#          23/96
BA    6   CR     2+3/4   TR  2   CH  2   NT  G           23/96
BA    6   CR         3   TR  1   CH  1   NT  G           23/96
BA    6   CR         3   TR  2   CH  2   NT  E           23/96
BA    6   CR         3   TR  7   CH  7   NT  A--         47/96
BA    6   CR         3   TR 11   CH 10   NT  E--         31/96
BA    6   CR     3+1/4   TR  1   CH  1   NT  F           23/96
BA    6   CR     3+1/4   TR  2   CH  2   NT  F           23/96
BA    6   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     3+1/2   TR  1   CH  1   NT  E           23/96
BA    6   CR     3+1/2   TR  2   CH  2   NT  G           23/96
BA    6   CR     3+1/2   TR  7   CH  7   NT  C-          47/96
BA    6   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    6   CR     3+3/4   TR  1   CH  1   NT  D           23/96
BA    6   CR     3+3/4   TR  2   CH  2   NT  A           23/96

BA    7   CR         0   TR  1   CH  1   NT  E           23/96
BA    7   CR         0   TR  2   CH  2   NT  F-          23/96
BA    7   CR         0   TR  7   CH  7   NT  D-          23/96
BA    7   CR         0   TR 11   CH 10   NT  E--         31/96
BA    7   CR       1/4   TR  1   CH  1   NT  F           23/96
BA    7   CR       1/4   TR  2   CH  2   NT  F-          23/96
BA    7   CR       1/4   TR  7   CH  7   NT  D-          47/96
BA    7   CR       1/4   TR 11   CH 10   NT  F#--         5/32
BA    7   CR       1/2   TR  1   CH  1   NT  G           23/96
BA    7   CR       1/2   TR  2   CH  2   NT  F           23/96
BA    7   CR       1/2   TR 11   CH 10   NT  F#--         5/32
BA    7   CR       3/4   TR  1   CH  1   NT  G#          23/96
BA    7   CR       3/4   TR  2   CH  2   NT  E-          23/96
BA    7   CR       3/4   TR  7   CH  7   NT  F-          23/96
BA    7   CR         1   TR  1   CH  1   NT  A           23/96
BA    7   CR         1   TR  2   CH  2   NT  E-          23/96
BA    7   CR         1   TR  7   CH  7   NT  F-          47/96
BA    7   CR         1   TR 11   CH 10   NT  E--         31/96
BA    7   CR     1+1/4   TR  1   CH  1   NT  C'          23/96
BA    7   CR     1+1/4   TR  2   CH  2   NT  E           23/96
BA    7   CR     1+1/4   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     1+1/2   TR  1   CH  1   NT  D'          23/96
BA    7   CR     1+1/2   TR  2   CH  2   NT  D-          23/96
BA    7   CR     1+1/2   TR  7   CH  7   NT  G-          23/96
BA    7   CR     1+1/2   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     1+3/4   TR  1   CH  1   NT  F'          47/96
BA    7   CR     1+3/4   TR  2   CH  2   NT  D           23/96
BA    7   CR     1+3/4   TR  7   CH  7   NT  G-          47/96
BA    7   CR         2   TR  2   CH  2   NT  C-          23/96
BA    7   CR         2   TR 11   CH 10   NT  E--         31/96
BA    7   CR     2+1/4   TR  1   CH  1   NT  C'          23/96
BA    7   CR     2+1/4   TR  2   CH  2   NT  D-          23/96
BA    7   CR     2+1/4   TR  7   CH  7   NT  G#-         23/96
BA    7   CR     2+1/4   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     2+1/2   TR  1   CH  1   NT  A           23/96
BA    7   CR     2+1/2   TR  2   CH  2   NT  D           23/96
BA    7   CR     2+1/2   TR  7   CH  7   NT  G#-         47/96
BA    7   CR     2+1/2   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     2+3/4   TR  1   CH  1   NT  G#          23/96
BA    7   CR     2+3/4   TR  2   CH  2   NT  D-          23/96
BA    7   CR         3   TR  1   CH  1   NT  G           23/96
BA    7   CR         3   TR  2   CH  2   NT  E-          23/96
BA    7   CR         3   TR  7   CH  7   NT  G-          47/96
BA    7   CR         3   TR 11   CH 10   NT  E--         31/96
BA    7   CR     3+1/4   TR  1   CH  1   NT  F           23/96
BA    7   CR     3+1/4   TR  2   CH  2   NT  E           23/96
BA    7   CR     3+1/4   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     3+1/2   TR  1   CH  1   NT  E           23/96
BA    7   CR     3+1/2   TR  2   CH  2   NT  E-          23/96
BA    7   CR     3+1/2   TR  7   CH  7   NT  F-          47/96
BA    7   CR     3+1/2   TR 11   CH 10   NT  F#--         5/32
BA    7   CR     3+3/4   TR  1   CH  1   NT  D           23/96
BA    7   CR     3+3/4   TR  2   CH  2   NT  F           23/96

BA    8   CR         0   TR  1   CH  1   NT  E           23/96
BA    8   CR         0   TR  2   CH  2   NT  F-          23/96
BA    8   CR         0   TR  7   CH  7   NT  D-          23/96
