format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 156
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Steel Guitar"
BA    1   CR     37/48   TR 11   CH 13   Channel volume 5
BA    1   CR     25/32   TR 11   CH 13   Channel volume 5
BA    1   CR     19/24   TR 11   CH 13   ST &EC &28 &33
BA    1   CR     19/24   TR 11   CH 13   Channel volume 5
BA    1   CR     77/96   TR 11   CH 13   Channel volume 5
BA    1   CR     13/16   TR 11   CH 13   ST &EC &35 &33
BA    1   CR     13/16   TR 11   CH 13   Channel volume 5
BA    1   CR     79/96   TR 11   CH 13   Channel volume 5
BA    1   CR       5/6   TR 11   CH 13   Channel volume 5
BA    1   CR     27/32   TR 11   CH 13   ST &EC &43 &33
BA    1   CR     27/32   TR 11   CH 13   Channel volume 5
BA    1   CR     41/48   TR 11   CH 13   Channel volume 5
BA    1   CR     83/96   TR 11   CH 13   Channel volume 6
BA    1   CR       7/8   TR 11   CH 13   ST &EC &51 &33
BA    1   CR       7/8   TR 11   CH 13   Channel volume 6
BA    1   CR     85/96   TR 11   CH 13   Channel volume 6
BA    1   CR     43/48   TR 11   CH 13   ST &EC &5E &33
BA    1   CR     43/48   TR 11   CH 13   Channel volume 6
BA    1   CR     29/32   TR 11   CH 13   Channel volume 6
BA    1   CR     11/12   TR 11   CH 13   Channel volume 6
BA    1   CR     89/96   TR 11   CH 13   ST &EC &6C &33
BA    1   CR     89/96   TR 11   CH 13   Channel volume 6
BA    1   CR     15/16   TR 11   CH 13   Channel volume 6
BA    1   CR     91/96   TR 11   CH 13   Channel volume 6
BA    1   CR     23/24   TR 11   CH 13   ST &EC &7A &33
BA    1   CR     23/24   TR 11   CH 13   Channel volume 6
BA    1   CR     31/32   TR 11   CH 13   Channel volume 6
BA    1   CR     47/48   TR 11   CH 13   ST &EC &07 &34
BA    1   CR     47/48   TR 11   CH 13   Channel volume 6
BA    1   CR     95/96   TR 11   CH 13   Channel volume 6
BA    1   CR         1   TR  1   CH  1   NT  D           47/96
BA    1   CR         1   TR  2   CH  2   NT  A-          47/96
BA    1   CR         1   TR  4   CH  4   NT  B           47/96
BA    1   CR         1   TR  8   CH 10   NT  Eb---       47/96
BA    1   CR         1   TR  8   CH 10   NT  Bb--        47/96
BA    1   CR         1   TR  8   CH 10   NT  A---        47/96
BA    1   CR         1   TR  9   CH 11   NT  B           47/96
BA    1   CR         1   TR 10   CH 12   NT  E           47/96   von=100
BA    1   CR         1   TR 11   CH 13   ST &EC &15 &34
BA    1   CR         1   TR 11   CH 13   Channel volume 6
BA    1   CR    1+1/96   TR 11   CH 13   Channel volume 6
BA    1   CR    1+1/48   TR 11   CH 13   Channel volume 6
BA    1   CR    1+1/32   TR 11   CH 13   ST &EC &23 &34
BA    1   CR    1+1/32   TR 11   CH 13   Channel volume 7
BA    1   CR    1+1/24   TR 11   CH 13   Channel volume 7
BA    1   CR    1+5/96   TR 11   CH 13   Channel volume 7
BA    1   CR    1+1/16   TR 11   CH 13   ST &EC &30 &34
BA    1   CR    1+1/16   TR 11   CH 13   Channel volume 7
BA    1   CR    1+7/96   TR 11   CH 13   Channel volume 7
BA    1   CR    1+1/12   TR 11   CH 13   ST &EC &3E &34
BA    1   CR    1+1/12   TR 11   CH 13   Channel volume 7
BA    1   CR    1+3/32   TR 11   CH 13   Channel volume 7
BA    1   CR    1+5/48   TR 11   CH 13   Channel volume 7
BA    1   CR   1+11/96   TR 11   CH 13   ST &EC &4C &34
BA    1   CR   1+11/96   TR 11   CH 13   Channel volume 7
BA    1   CR     1+1/8   TR 11   CH 13   Channel volume 7
BA    1   CR   1+13/96   TR 11   CH 13   Channel volume 7
BA    1   CR    1+7/48   TR 11   CH 13   ST &EC &59 &34
BA    1   CR    1+7/48   TR 11   CH 13   Channel volume 7
BA    1   CR    1+5/32   TR 11   CH 13   Channel volume 7
BA    1   CR     1+1/6   TR 11   CH 13   ST &EC &67 &34
BA    1   CR     1+1/6   TR 11   CH 13   Channel volume 7
BA    1   CR   1+17/96   TR 11   CH 13   Channel volume 7
BA    1   CR    1+3/16   TR 11   CH 13   ST &EC &75 &34
BA    1   CR    1+3/16   TR 11   CH 13   Channel volume 7
BA    1   CR   1+19/96   TR 11   CH 13   Channel volume 8
BA    1   CR    1+5/24   TR 11   CH 13   Channel volume 8
BA    1   CR    1+7/32   TR 11   CH 13   ST &EC &02 &35
BA    1   CR    1+7/32   TR 11   CH 13   Channel volume 8
BA    1   CR   1+11/48   TR 11   CH 13   Channel volume 8
BA    1   CR   1+23/96   TR 11   CH 13   Channel volume 8
BA    1   CR     1+1/4   TR 11   CH 13   ST &EC &10 &35
BA    1   CR     1+1/4   TR 11   CH 13   Channel volume 8
BA    1   CR   1+25/96   TR 11   CH 13   Channel volume 8
BA    1   CR   1+13/48   TR 11   CH 13   ST &EC &1E &35
BA    1   CR   1+13/48   TR 11   CH 13   Channel volume 8
BA    1   CR    1+9/32   TR 11   CH 13   Channel volume 8
BA    1   CR    1+7/24   TR 11   CH 13   Channel volume 8
BA    1   CR   1+29/96   TR 11   CH 13   ST &EC &2B &35
BA    1   CR   1+29/96   TR 11   CH 13   Channel volume 8
BA    1   CR    1+5/16   TR 11   CH 13   Channel volume 8
BA    1   CR   1+31/96   TR 11   CH 13   ST &EC &39 &35
BA    1   CR   1+31/96   TR 11   CH 13   Channel volume 8
BA    1   CR     1+1/3   TR 11   CH 13   Channel volume 8
BA    1   CR   1+11/32   TR 11   CH 13   Channel volume 8
BA    1   CR   1+17/48   TR 11   CH 13   ST &EC &46 &35
BA    1   CR   1+17/48   TR 11   CH 13   Channel volume 8
BA    1   CR   1+35/96   TR 11   CH 13   Channel volume 9
BA    1   CR     1+3/8   TR 11   CH 13   ST &EC &54 &35
BA    1   CR     1+3/8   TR 11   CH 13   Channel volume 9
BA    1   CR   1+37/96   TR 11   CH 13   Channel volume 9
BA    1   CR   1+19/48   TR 11   CH 13   Channel volume 9
BA    1   CR   1+13/32   TR 11   CH 13   ST &EC &62 &35
BA    1   CR   1+13/32   TR 11   CH 13   Channel volume 9
BA    1   CR    1+5/12   TR 11   CH 13   Channel volume 9
BA    1   CR   1+41/96   TR 11   CH 13   Channel volume 9
BA    1   CR    1+7/16   TR 11   CH 13   ST &EC &6F &35
BA    1   CR    1+7/16   TR 11   CH 13   Channel volume 9
BA    1   CR   1+43/96   TR 11   CH 13   Channel volume 9
BA    1   CR   1+11/24   TR 11   CH 13   ST &EC &7D &35
BA    1   CR   1+11/24   TR 11   CH 13   Channel volume 9
BA    1   CR   1+15/32   TR 11   CH 13   Channel volume 9
BA    1   CR   1+23/48   TR 11   CH 13   Channel volume 9
BA    1   CR   1+47/96   TR 11   CH 13   ST &EC &0B &36
BA    1   CR   1+47/96   TR 11   CH 13   Channel volume 9
BA    1   CR     1+1/2   TR  1   CH  1   NT  E         2+47/96
BA    1   CR     1+1/2   TR  2   CH  2   NT  D           47/96
BA    1   CR     1+1/2   TR  4   CH  4   NT  C'        2+47/96
BA    1   CR     1+1/2   TR  8   CH 10   NT  C--         47/96
BA    1   CR     1+1/2   TR  8   CH 10   NT  B---        47/96
BA    1   CR     1+1/2   TR  8   CH 10   NT  F#--        47/96
BA    1   CR     1+1/2   TR  9   CH 11   NT  C'        2+47/96
BA    1   CR     1+1/2   TR 10   CH 12   NT  B           47/96
BA    1   CR     1+1/2   TR 11   CH 13   Channel volume 9
BA    1   CR   1+49/96   TR 11   CH 13   ST &EC &18 &36
BA    1   CR   1+49/96   TR 11   CH 13   Channel volume 9
BA    1   CR   1+25/48   TR 11   CH 13   Channel volume 9
BA    1   CR   1+17/32   TR 11   CH 13   Channel volume 10
BA    1   CR   1+13/24   TR 11   CH 13   ST &EC &26 &36
BA    1   CR   1+13/24   TR 11   CH 13   Channel volume 10
BA    1   CR   1+53/96   TR 11   CH 13   Channel volume 10
BA    1   CR    1+9/16   TR 11   CH 13   ST &EC &34 &36
BA    1   CR    1+9/16   TR 11   CH 13   Channel volume 10
BA    1   CR   1+55/96   TR 11   CH 13   Channel volume 10
BA    1   CR    1+7/12   TR 11   CH 13   Channel volume 10
BA    1   CR   1+19/32   TR 11   CH 13   ST &EC &41 &36
BA    1   CR   1+19/32   TR 11   CH 13   Channel volume 10
BA    1   CR   1+29/48   TR 11   CH 13   Channel volume 10
BA    1   CR   1+59/96   TR 11   CH 13   ST &EC &4F &36
BA    1   CR   1+59/96   TR 11   CH 13   Channel volume 10
BA    1   CR     1+5/8   TR 11   CH 13   Channel volume 10
BA    1   CR   1+61/96   TR 11   CH 13   Channel volume 10
BA    1   CR   1+31/48   TR 11   CH 13   ST &EC &5D &36
BA    1   CR   1+31/48   TR 11   CH 13   Channel volume 10
BA    1   CR   1+21/32   TR 11   CH 13   Channel volume 10
BA    1   CR     1+2/3   TR 11   CH 13   Channel volume 10
BA    1   CR   1+65/96   TR 11   CH 13   ST &EC &6A &36
BA    1   CR   1+65/96   TR 11   CH 13   Channel volume 10
BA    1   CR   1+11/16   TR 11   CH 13   Channel volume 10
BA    1   CR   1+67/96   TR 11   CH 13   ST &EC &78 &36
BA    1   CR   1+67/96   TR 11   CH 13   Channel volume 11
BA    1   CR   1+17/24   TR 11   CH 13   Channel volume 11
BA    1   CR   1+23/32   TR 11   CH 13   Channel volume 11
BA    1   CR   1+35/48   TR 11   CH 13   ST &EC &06 &37
BA    1   CR   1+35/48   TR 11   CH 13   Channel volume 11
BA    1   CR   1+71/96   TR 11   CH 13   Channel volume 11
BA    1   CR     1+3/4   TR 11   CH 13   ST &EC &13 &37
BA    1   CR     1+3/4   TR 11   CH 13   Channel volume 11
BA    1   CR   1+73/96   TR 11   CH 13   Channel volume 11
BA    1   CR   1+37/48   TR 11   CH 13   Channel volume 11
BA    1   CR   1+25/32   TR 11   CH 13   ST &EC &21 &37
BA    1   CR   1+25/32   TR 11   CH 13   Channel volume 11
BA    1   CR   1+19/24   TR 11   CH 13   Channel volume 11
BA    1   CR   1+77/96   TR 11   CH 13   ST &EC &2F &37
BA    1   CR   1+77/96   TR 11   CH 13   Channel volume 11
BA    1   CR   1+13/16   TR 11   CH 13   Channel volume 11
BA    1   CR   1+79/96   TR 11   CH 13   Channel volume 11
BA    1   CR     1+5/6   TR 11   CH 13   ST &EC &3C &37
BA    1   CR     1+5/6   TR 11   CH 13   Channel volume 11
BA    1   CR   1+27/32   TR 11   CH 13   Channel volume 11
BA    1   CR   1+41/48   TR 11   CH 13   Channel volume 11
BA    1   CR   1+83/96   TR 11   CH 13   ST &EC &4A &37
BA    1   CR   1+83/96   TR 11   CH 13   Channel volume 11
BA    1   CR     1+7/8   TR 11   CH 13   Channel volume 12
BA    1   CR   1+85/96   TR 11   CH 13   ST &EC &58 &37
BA    1   CR   1+85/96   TR 11   CH 13   Channel volume 12
BA    1   CR   1+43/48   TR 11   CH 13   Channel volume 12
BA    1   CR   1+29/32   TR 11   CH 13   ST &EC &65 &37
BA    1   CR   1+29/32   TR 11   CH 13   Channel volume 12
BA    1   CR   1+11/12   TR 11   CH 13   Channel volume 12
BA    1   CR   1+89/96   TR 11   CH 13   Channel volume 12
BA    1   CR   1+15/16   TR 11   CH 13   ST &EC &73 &37
BA    1   CR   1+15/16   TR 11   CH 13   Channel volume 12
BA    1   CR   1+91/96   TR 11   CH 13   Channel volume 12
BA    1   CR   1+23/24   TR 11   CH 13   Channel volume 12
BA    1   CR   1+31/32   TR 11   CH 13   ST &EC &00 &38
BA    1   CR   1+31/32   TR 11   CH 13   Channel volume 12
BA    1   CR   1+47/48   TR 11   CH 13   Channel volume 12
BA    1   CR   1+95/96   TR 11   CH 13   ST &EC &0E &38
BA    1   CR   1+95/96   TR 11   CH 13   Channel volume 12
BA    1   CR         2   TR  2   CH  2   NT  E         2+47/96
BA    1   CR         2   TR  8   CH 10   NT  Bb---       47/96
BA    1   CR         2   TR  8   CH 10   NT  F#--        47/96
BA    1   CR         2   TR  8   CH 10   NT  G---        47/96
BA    1   CR         2   TR  8   CH 10   NT  E--         47/96
BA    1   CR         2   TR 10   CH 12   NT  C'        2+47/96
BA    1   CR         2   TR 11   CH 13   Channel volume 12
BA    1   CR    2+1/96   TR 11   CH 13   Channel volume 12
BA    1   CR    2+1/48   TR 11   CH 13   ST &EC &1C &38
BA    1   CR    2+1/48   TR 11   CH 13   Channel volume 12
BA    1   CR    2+1/32   TR 11   CH 13   Channel volume 12
BA    1   CR    2+1/24   TR 11   CH 13   Channel volume 13
BA    1   CR    2+5/96   TR 11   CH 13   ST &EC &29 &38
BA    1   CR    2+5/96   TR 11   CH 13   Channel volume 13
BA    1   CR    2+1/16   TR 11   CH 13   Channel volume 13
BA    1   CR    2+7/96   TR 11   CH 13   ST &EC &37 &38
BA    1   CR    2+7/96   TR 11   CH 13   Channel volume 13
BA    1   CR    2+1/12   TR 11   CH 13   Channel volume 13
BA    1   CR    2+3/32   TR 11   CH 13   ST &EC &45 &38
BA    1   CR    2+3/32   TR 11   CH 13   Channel volume 13
BA    1   CR    2+5/48   TR 11   CH 13   Channel volume 13
BA    1   CR   2+11/96   TR 11   CH 13   Channel volume 13
BA    1   CR     2+1/8   TR 11   CH 13   ST &EC &52 &38
BA    1   CR     2+1/8   TR 11   CH 13   Channel volume 13
BA    1   CR   2+13/96   TR 11   CH 13   Channel volume 13
BA    1   CR    2+7/48   TR 11   CH 13   Channel volume 13
BA    1   CR    2+5/32   TR 11   CH 13   ST &EC &60 &38
BA    1   CR    2+5/32   TR 11   CH 13   Channel volume 13
BA    1   CR     2+1/6   TR 11   CH 13   Channel volume 13
BA    1   CR   2+17/96   TR 11   CH 13   ST &EC &6E &38
BA    1   CR   2+17/96   TR 11   CH 13   Channel volume 13
BA    1   CR    2+3/16   TR 11   CH 13   Channel volume 13
BA    1   CR   2+19/96   TR 11   CH 13   Channel volume 13
BA    1   CR    2+5/24   TR 11   CH 13   ST &EC &7B &38
BA    1   CR    2+5/24   TR 11   CH 13   Channel volume 14
BA    1   CR    2+7/32   TR 11   CH 13   Channel volume 14
BA    1   CR   2+11/48   TR 11   CH 13   ST &EC &09 &39
BA    1   CR   2+11/48   TR 11   CH 13   Channel volume 14
BA    1   CR   2+23/96   TR 11   CH 13   Channel volume 14
BA    1   CR     2+1/4   TR 11   CH 13   Channel volume 14
BA    1   CR   2+25/96   TR 11   CH 13   ST &EC &17 &39
BA    1   CR   2+25/96   TR 11   CH 13   Channel volume 14
BA    1   CR   2+13/48   TR 11   CH 13   Channel volume 14
BA    1   CR    2+9/32   TR 11   CH 13   ST &EC &24 &39
BA    1   CR    2+9/32   TR 11   CH 13   Channel volume 14
BA    1   CR    2+7/24   TR 11   CH 13   Channel volume 14
BA    1   CR   2+29/96   TR 11   CH 13   Channel volume 14
BA    1   CR    2+5/16   TR 11   CH 13   ST &EC &32 &39
BA    1   CR    2+5/16   TR 11   CH 13   Channel volume 14
BA    1   CR   2+31/96   TR 11   CH 13   Channel volume 14
BA    1   CR     2+1/3   TR 11   CH 13   Channel volume 14
BA    1   CR   2+11/32   TR 11   CH 13   ST &EC &40 &39
BA    1   CR   2+11/32   TR 11   CH 13   Channel volume 14
BA    1   CR   2+17/48   TR 11   CH 13   Channel volume 14
BA    1   CR   2+35/96   TR 11   CH 13   ST &EC &4D &39
BA    1   CR   2+35/96   TR 11   CH 13   Channel volume 14
BA    1   CR     2+3/8   TR 11   CH 13   Channel volume 15
BA    1   CR   2+37/96   TR 11   CH 13   Channel volume 15
BA    1   CR   2+19/48   TR 11   CH 13   ST &EC &5B &39
BA    1   CR   2+19/48   TR 11   CH 13   Channel volume 15
BA    1   CR   2+13/32   TR 11   CH 13   Channel volume 15
BA    1   CR    2+5/12   TR 11   CH 13   ST &EC &69 &39
BA    1   CR    2+5/12   TR 11   CH 13   Channel volume 15
BA    1   CR   2+41/96   TR 11   CH 13   Channel volume 15
BA    1   CR    2+7/16   TR 11   CH 13   Channel volume 15
BA    1   CR   2+43/96   TR 11   CH 13   ST &EC &76 &39
BA    1   CR   2+43/96   TR 11   CH 13   Channel volume 15
BA    1   CR   2+11/24   TR 11   CH 13   Channel volume 15
BA    1   CR   2+15/32   TR 11   CH 13   ST &EC &04 &3A
BA    1   CR   2+15/32   TR 11   CH 13   Channel volume 15
BA    1   CR   2+23/48   TR 11   CH 13   Channel volume 15
BA    1   CR   2+47/96   TR 11   CH 13   Channel volume 15
BA    1   CR     2+1/2   TR  3   CH  3   NT  C--         47/96
BA    1   CR     2+1/2   TR  6   CH  6   NT  C--         47/96
BA    1   CR     2+1/2   TR  7   CH  7   NT  C--         47/96
BA    1   CR     2+1/2   TR  8   CH 10   NT  C--         47/96
BA    1   CR     2+1/2   TR  8   CH 10   NT  B---        47/96
BA    1   CR     2+1/2   TR  8   CH 10   NT  F#--        47/96
BA    1   CR     2+1/2   TR 11   CH 13   ST &EC &12 &3A
BA    1   CR     2+1/2   TR 11   CH 13   Channel volume 15
BA    1   CR   2+49/96   TR 11   CH 13   Channel volume 15
BA    1   CR   2+25/48   TR 11   CH 13   ST &EC &1F &3A
BA    1   CR   2+25/48   TR 11   CH 13   Channel volume 15
BA    1   CR   2+17/32   TR 11   CH 13   Channel volume 15
BA    1   CR   2+13/24   TR 11   CH 13   Channel volume 16
BA    1   CR   2+53/96   TR 11   CH 13   ST &EC &2D &3A
BA    1   CR   2+53/96   TR 11   CH 13   Channel volume 16
BA    1   CR    2+9/16   TR 11   CH 13   Channel volume 16
BA    1   CR   2+55/96   TR 11   CH 13   Channel volume 16
BA    1   CR    2+7/12   TR 11   CH 13   ST &EC &3B &3A
BA    1   CR    2+7/12   TR 11   CH 13   Channel volume 16
BA    1   CR   2+19/32   TR 11   CH 13   Channel volume 16
BA    1   CR   2+29/48   TR 11   CH 13   ST &EC &48 &3A
BA    1   CR   2+29/48   TR 11   CH 13   Channel volume 16
BA    1   CR   2+59/96   TR 11   CH 13   Channel volume 16
BA    1   CR     2+5/8   TR 11   CH 13   Channel volume 16
BA    1   CR   2+61/96   TR 11   CH 13   ST &EC &56 &3A
BA    1   CR   2+61/96   TR 11   CH 13   Channel volume 16
BA    1   CR   2+31/48   TR 11   CH 13   Channel volume 16
BA    1   CR   2+21/32   TR 11   CH 13   ST &EC &63 &3A
BA    1   CR   2+21/32   TR 11   CH 13   Channel volume 16
BA    1   CR     2+2/3   TR 11   CH 13   Channel volume 16
BA    1   CR   2+65/96   TR 11   CH 13   Channel volume 16
BA    1   CR   2+11/16   TR 11   CH 13   ST &EC &71 &3A
BA    1   CR   2+11/16   TR 11   CH 13   Channel volume 16
BA    1   CR   2+67/96   TR 11   CH 13   Channel volume 16
BA    1   CR   2+17/24   TR 11   CH 13   ST &EC &7F &3A
BA    1   CR   2+17/24   TR 11   CH 13   Channel volume 17
BA    1   CR   2+23/32   TR 11   CH 13   Channel volume 17
BA    1   CR   2+35/48   TR 11   CH 13   Channel volume 17
BA    1   CR   2+71/96   TR 11   CH 13   ST &EC &0C &3B
BA    1   CR   2+71/96   TR 11   CH 13   Channel volume 17
BA    1   CR     2+3/4   TR 11   CH 13   Channel volume 17
BA    1   CR   2+73/96   TR 11   CH 13   Channel volume 17
BA    1   CR   2+37/48   TR 11   CH 13   ST &EC &1A &3B
BA    1   CR   2+37/48   TR 11   CH 13   Channel volume 17
BA    1   CR   2+25/32   TR 11   CH 13   Channel volume 17
BA    1   CR   2+19/24   TR 11   CH 13   ST &EC &28 &3B
BA    1   CR   2+19/24   TR 11   CH 13   Channel volume 17
BA    1   CR   2+77/96   TR 11   CH 13   Channel volume 17
BA    1   CR   2+13/16   TR 11   CH 13   ST &EC &35 &3B
BA    1   CR   2+13/16   TR 11   CH 13   Channel volume 17
BA    1   CR   2+79/96   TR 11   CH 13   Channel volume 17
BA    1   CR     2+5/6   TR 11   CH 13   Channel volume 17
BA    1   CR   2+27/32   TR 11   CH 13   ST &EC &43 &3B
BA    1   CR   2+27/32   TR 11   CH 13   Channel volume 17
BA    1   CR   2+41/48   TR 11   CH 13   Channel volume 17
BA    1   CR   2+83/96   TR 11   CH 13   Channel volume 17
BA    1   CR     2+7/8   TR 11   CH 13   ST &EC &51 &3B
BA    1   CR     2+7/8   TR 11   CH 13   Channel volume 18
BA    1   CR   2+85/96   TR 11   CH 13   Channel volume 18
BA    1   CR   2+43/48   TR 11   CH 13   ST &EC &5E &3B
BA    1   CR   2+43/48   TR 11   CH 13   Channel volume 18
BA    1   CR   2+29/32   TR 11   CH 13   Channel volume 18
BA    1   CR   2+11/12   TR 11   CH 13   Channel volume 18
BA    1   CR   2+89/96   TR 11   CH 13   ST &EC &6C &3B
BA    1   CR   2+89/96   TR 11   CH 13   Channel volume 18
BA    1   CR   2+15/16   TR 11   CH 13   Channel volume 18
BA    1   CR   2+91/96   TR 11   CH 13   Channel volume 18
BA    1   CR   2+23/24   TR 11   CH 13   ST &EC &7A &3B
BA    1   CR   2+23/24   TR 11   CH 13   Channel volume 18
BA    1   CR   2+31/32   TR 11   CH 13   Channel volume 18
BA    1   CR   2+47/48   TR 11   CH 13   ST &EC &07 &3C
BA    1   CR   2+47/48   TR 11   CH 13   Channel volume 18
BA    1   CR   2+95/96   TR 11   CH 13   Channel volume 18
BA    1   CR         3   TR  3   CH  3   NT  E--         47/96
BA    1   CR         3   TR  6   CH  6   NT  E--         47/96
BA    1   CR         3   TR  7   CH  7   NT  E--         47/96
BA    1   CR         3   TR  8   CH 10   NT  A---        47/96
