format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA    4   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    4   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA    5   CR         0   TR  1   CH  1   NT  E''         47/96   voff=0
BA    5   CR         0   TR  2   CH  2   NT  E'          47/96   voff=0
BA    5   CR         0   TR  3   CH  3   NT  G#          47/96   voff=0
BA    5   CR         0   TR  4   CH  4   NT  E           47/96   voff=0
BA    5   CR         0   TR  4   CH  4   NT  G#-         47/96   voff=0
BA    5   CR         0   TR  5   CH  6   NT  E'          47/96   voff=0
BA    5   CR         0   TR  7   CH 11   NT  G#-         47/96   voff=0
BA    5   CR         0   TR  7   CH 11   NT  E           47/96   voff=0
BA    5   CR         0   TR  7   CH 11   NT  B-          95/96   voff=0
BA    5   CR         0   TR  8   CH  8   NT  G#          47/96   voff=0
BA    5   CR         0   TR  8   CH  8   NT  E'          47/96   voff=0
BA    5   CR         0   TR  9   CH 10   NT  D--          1/16   von=93   voff=0
BA    5   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    5   CR         0   TR 12   CH 14   NT  E'          47/96   voff=0
BA    5   CR         0   TR 12   CH 14   NT  G#          47/96   voff=0
BA    5   CR       1/2   TR  1   CH  1   NT  Eb''        23/96   von=99   voff=0
BA    5   CR       1/2   TR  2   CH  2   NT  Eb'         23/96   von=99   voff=0
BA    5   CR       1/2   TR  3   CH  3   NT  F#          31/96   voff=0
BA    5   CR       1/2   TR  4   CH  4   NT  Eb          23/96   von=99   voff=0
BA    5   CR       1/2   TR  4   CH  4   NT  F#-         31/96   von=98   voff=0
BA    5   CR       1/2   TR  5   CH  6   NT  Eb'         23/96   von=99   voff=0
BA    5   CR       1/2   TR  7   CH 11   NT  F#-         47/96   voff=0
BA    5   CR       1/2   TR  7   CH 11   NT  Eb          47/96   voff=0
BA    5   CR       1/2   TR  8   CH  8   NT  F#          31/96   voff=0
BA    5   CR       1/2   TR  8   CH  8   NT  Eb'         23/96   voff=0
BA    5   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    5   CR       1/2   TR 12   CH 14   NT  Eb'         23/96   voff=0
BA    5   CR       1/2   TR 12   CH 14   NT  F#          31/96   voff=0
BA    5   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR         1   TR  1   CH  1   NT  C#''        23/96   voff=0
BA    5   CR         1   TR  2   CH  2   NT  C#'         23/96   voff=0
BA    5   CR         1   TR  3   CH  3   NT  F#          23/96   voff=0
BA    5   CR         1   TR  4   CH  4   NT  C#          23/96   von=99   voff=0
BA    5   CR         1   TR  4   CH  4   NT  F#-         23/96   von=98   voff=0
BA    5   CR         1   TR  5   CH  6   NT  C#'         23/96   voff=0
BA    5   CR         1   TR  7   CH 11   NT  C#          23/96   voff=0
BA    5   CR         1   TR  7   CH 11   NT  F#-         95/96   voff=0
BA    5   CR         1   TR  7   CH 11   NT  E-          47/96   voff=0
BA    5   CR         1   TR  8   CH  8   NT  F#          23/96   voff=0
BA    5   CR         1   TR  8   CH  8   NT  C#'         23/96   voff=0
BA    5   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    5   CR         1   TR  9   CH 10   NT  D--          1/16   von=64   voff=0
BA    5   CR         1   TR 12   CH 14   NT  C#'         23/96   voff=0
BA    5   CR         1   TR 12   CH 14   NT  F#          23/96   voff=0
BA    5   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=69   voff=0
BA    5   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    5   CR     1+1/2   TR  1   CH  1   NT  B'          23/96   voff=0
BA    5   CR     1+1/2   TR  2   CH  2   NT  B           23/96   voff=0
BA    5   CR     1+1/2   TR  3   CH  3   NT  F#          23/96   voff=0
BA    5   CR     1+1/2   TR  4   CH  4   NT  B-          23/96   von=99   voff=0
BA    5   CR     1+1/2   TR  4   CH  4   NT  F#-         23/96   von=98   voff=0
BA    5   CR     1+1/2   TR  5   CH  6   NT  B           23/96   voff=0
BA    5   CR     1+1/2   TR  7   CH 11   NT  B-          23/96   voff=0
BA    5   CR     1+1/2   TR  7   CH 11   NT  Eb-         47/96   voff=0
BA    5   CR     1+1/2   TR  8   CH  8   NT  F#          23/96   von=109   voff=0
BA    5   CR     1+1/2   TR  8   CH  8   NT  B           23/96   voff=0
BA    5   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR     1+1/2   TR 12   CH 14   NT  B           23/96   voff=0
BA    5   CR     1+1/2   TR 12   CH 14   NT  F#          23/96   voff=0
BA    5   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR         2   TR  1   CH  1   NT  D''         23/96   voff=0
BA    5   CR         2   TR  2   CH  2   NT  D'          23/96   voff=0
BA    5   CR         2   TR  3   CH  3   NT  A           23/96   voff=0
BA    5   CR         2   TR  4   CH  4   NT  D           23/96   von=99   voff=0
BA    5   CR         2   TR  4   CH  4   NT  A-          23/96   von=98   voff=0
BA    5   CR         2   TR  5   CH  6   NT  D'          23/96   voff=0
BA    5   CR         2   TR  7   CH 11   NT  D           23/96   voff=0
BA    5   CR         2   TR  7   CH 11   NT  G-          23/96   voff=0
BA    5   CR         2   TR  7   CH 11   NT  E-          23/96   voff=0
BA    5   CR         2   TR  7   CH 11   NT  A--         23/96   voff=0
BA    5   CR         2   TR  8   CH  8   NT  A           23/96   voff=0
BA    5   CR         2   TR  8   CH  8   NT  D'          23/96   voff=0
BA    5   CR         2   TR  9   CH 10   NT  A-           5/96   von=88   voff=0
BA    5   CR         2   TR  9   CH 10   NT  D--          1/16   von=92   voff=0
BA    5   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA    5   CR         2   TR 11   CH 15   NT  A---      3+95/96   voff=0
BA    5   CR         2   TR 12   CH 14   NT  D'          23/96   voff=0
BA    5   CR         2   TR 12   CH 14   NT  A           23/96   voff=0
BA    5   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    5   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR     2+3/4   TR  1   CH  1   NT  C#''        23/96   voff=0
BA    5   CR     2+3/4   TR  2   CH  2   NT  C#'         23/96   voff=0
BA    5   CR     2+3/4   TR  3   CH  3   NT  A           23/96   voff=0
BA    5   CR     2+3/4   TR  4   CH  4   NT  C#          23/96   von=99   voff=0
BA    5   CR     2+3/4   TR  4   CH  4   NT  A-          23/96   von=98   voff=0
BA    5   CR     2+3/4   TR  5   CH  6   NT  C#'         23/96   voff=0
BA    5   CR     2+3/4   TR  8   CH  8   NT  A           23/96   voff=0
BA    5   CR     2+3/4   TR  8   CH  8   NT  C#'         23/96   voff=0
BA    5   CR     2+3/4   TR 12   CH 14   NT  C#'         23/96   von=75   voff=0
BA    5   CR     2+3/4   TR 12   CH 14   NT  A           23/96   voff=0
BA    5   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR         3   TR  1   CH  1   NT  C#''      2+47/96   voff=0
BA    5   CR         3   TR  2   CH  2   NT  C#'       2+47/96   voff=0
BA    5   CR         3   TR  3   CH  3   NT  A         2+47/96   voff=0
BA    5   CR         3   TR  4   CH  4   NT  C#        2+47/96   von=99   voff=0
BA    5   CR         3   TR  4   CH  4   NT  A-        2+47/96   von=98   voff=0
BA    5   CR         3   TR  5   CH  6   NT  C#'       2+47/96   voff=0
BA    5   CR         3   TR  7   CH 11   NT  A--       2+47/96   voff=0
BA    5   CR         3   TR  7   CH 11   NT  G-        2+47/96   voff=0
BA    5   CR         3   TR  7   CH 11   NT  C#        2+47/96   voff=0
BA    5   CR         3   TR  8   CH  8   NT  A         2+47/96   voff=0
BA    5   CR         3   TR  8   CH  8   NT  C#'       2+47/96   voff=0
BA    5   CR         3   TR  9   CH 10   NT  A-           5/96   von=88   voff=0
BA    5   CR         3   TR  9   CH 10   NT  D--          1/16   von=97   voff=0
BA    5   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    5   CR         3   TR 12   CH 14   NT  C#'       2+47/96   voff=0
BA    5   CR         3   TR 12   CH 14   NT  A         2+47/96   voff=0
BA    5   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    5   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    5   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA    6   CR         0   TR  9   CH 10   NT  D--          1/16   von=95   voff=0
BA    6   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    6   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    6   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    6   CR         1   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    6   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR         2   TR  7   CH 11   NT  F#        1+95/96   voff=0
BA    6   CR         2   TR  7   CH 11   NT  B-        1+95/96   voff=0
BA    6   CR         2   TR  7   CH 11   NT  F#-       1+95/96   voff=0
BA    6   CR         2   TR  7   CH 11   NT  B--       3+95/96   voff=0
BA    6   CR         2   TR  9   CH 10   NT  A-           1/24   von=88   voff=0
BA    6   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA    6   CR         2   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA    6   CR         2   TR 11   CH 15   NT  B---      2+95/96   voff=0
BA    6   CR     2+1/2   TR  1   CH  1   NT  B'           5/32   von=98   voff=0
BA    6   CR     2+1/2   TR  2   CH  2   NT  B            5/32   von=98   voff=0
BA    6   CR     2+1/2   TR  3   CH  3   NT  F#           5/32   voff=0
BA    6   CR     2+1/2   TR  4   CH  4   NT  B-           5/32   voff=0
BA    6   CR     2+1/2   TR  4   CH  4   NT  F#-          5/32   voff=0
BA    6   CR     2+1/2   TR  5   CH  6   NT  B            5/32   von=98   voff=0
BA    6   CR     2+1/2   TR  8   CH  8   NT  F#           5/32   von=110   voff=0
BA    6   CR     2+1/2   TR  8   CH  8   NT  B            5/32   voff=0
BA    6   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    6   CR     2+1/2   TR 12   CH 14   NT  B            5/32   von=76   voff=0
BA    6   CR     2+1/2   TR 12   CH 14   NT  F#           5/32   voff=0
BA    6   CR     2+2/3   TR  1   CH  1   NT  F#'          5/32   voff=0
BA    6   CR     2+2/3   TR  2   CH  2   NT  F#           5/32   voff=0
BA    6   CR     2+2/3   TR  3   CH  3   NT  B-           5/32   voff=0
BA    6   CR     2+2/3   TR  4   CH  4   NT  F#-          5/32   voff=0
BA    6   CR     2+2/3   TR  4   CH  4   NT  B--          5/32   voff=0
BA    6   CR     2+2/3   TR  5   CH  6   NT  F#           5/32   voff=0
BA    6   CR     2+2/3   TR  8   CH  8   NT  B-           5/32   voff=0
BA    6   CR     2+2/3   TR  8   CH  8   NT  F#           5/32   voff=0
BA    6   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     2+2/3   TR 12   CH 14   NT  F#           5/32   voff=0
BA    6   CR     2+2/3   TR 12   CH 14   NT  B-           5/32   voff=0
BA    6   CR     2+5/6   TR  1   CH  1   NT  B'           5/32   voff=0
BA    6   CR     2+5/6   TR  2   CH  2   NT  B            5/32   voff=0
BA    6   CR     2+5/6   TR  3   CH  3   NT  F#           5/32   voff=0
BA    6   CR     2+5/6   TR  4   CH  4   NT  B-           5/32   voff=0
BA    6   CR     2+5/6   TR  4   CH  4   NT  F#-          5/32   voff=0
BA    6   CR     2+5/6   TR  5   CH  6   NT  B            5/32   voff=0
BA    6   CR     2+5/6   TR  8   CH  8   NT  F#           5/32   voff=0
BA    6   CR     2+5/6   TR  8   CH  8   NT  B            5/32   voff=0
BA    6   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     2+5/6   TR 12   CH 14   NT  B            5/32   voff=0
BA    6   CR     2+5/6   TR 12   CH 14   NT  F#           5/32   voff=0
BA    6   CR         3   TR  1   CH  1   NT  F#''        95/96   voff=0
BA    6   CR         3   TR  2   CH  2   NT  F#'         95/96   voff=0
BA    6   CR         3   TR  3   CH  3   NT  B           95/96   voff=0
BA    6   CR         3   TR  4   CH  4   NT  F#          95/96   voff=0
BA    6   CR         3   TR  4   CH  4   NT  B-          95/96   voff=0
BA    6   CR         3   TR  5   CH  6   NT  F#'         95/96   voff=0
BA    6   CR         3   TR  8   CH  8   NT  B           95/96   voff=0
BA    6   CR         3   TR  8   CH  8   NT  F#'         95/96   voff=0
BA    6   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    6   CR         3   TR  9   CH 10   NT  D--          1/16   von=91   voff=0
BA    6   CR         3   TR 12   CH 14   NT  F#'         95/96   voff=0
BA    6   CR         3   TR 12   CH 14   NT  B           95/96   voff=0
BA    6   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    6   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    6   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA    7   CR         0   TR  1   CH  1   NT  E''         47/96   voff=0
BA    7   CR         0   TR  2   CH  2   NT  E'          47/96   voff=0
BA    7   CR         0   TR  3   CH  3   NT  G#          47/96   voff=0
BA    7   CR         0   TR  4   CH  4   NT  E           47/96   voff=0
BA    7   CR         0   TR  4   CH  4   NT  G#-         47/96   voff=0
BA    7   CR         0   TR  5   CH  6   NT  E'          47/96   voff=0
BA    7   CR         0   TR  7   CH 11   NT  G#-         47/96   voff=0
BA    7   CR         0   TR  7   CH 11   NT  E           47/96   voff=0
BA    7   CR         0   TR  7   CH 11   NT  B-          95/96   voff=0
BA    7   CR         0   TR  8   CH  8   NT  G#          47/96   von=111   voff=0
BA    7   CR         0   TR  8   CH  8   NT  E'          47/96   voff=0
BA    7   CR         0   TR  9   CH 10   NT  D--          1/16   von=93   voff=0
BA    7   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    7   CR         0   TR 12   CH 14   NT  E'          47/96   voff=0
BA    7   CR         0   TR 12   CH 14   NT  G#          47/96   voff=0
BA    7   CR       1/2   TR  1   CH  1   NT  Eb''        23/96   von=99   voff=0
BA    7   CR       1/2   TR  2   CH  2   NT  Eb'         23/96   von=99   voff=0
BA    7   CR       1/2   TR  3   CH  3   NT  F#          31/96   voff=0
BA    7   CR       1/2   TR  4   CH  4   NT  Eb          23/96   von=99   voff=0
BA    7   CR       1/2   TR  4   CH  4   NT  F#-         31/96   von=98   voff=0
BA    7   CR       1/2   TR  5   CH  6   NT  Eb'         23/96   von=99   voff=0
BA    7   CR       1/2   TR  7   CH 11   NT  F#-         47/96   voff=0
BA    7   CR       1/2   TR  7   CH 11   NT  Eb          47/96   voff=0
BA    7   CR       1/2   TR  8   CH  8   NT  F#          31/96   voff=0
BA    7   CR       1/2   TR  8   CH  8   NT  Eb'         23/96   voff=0
BA    7   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    7   CR       1/2   TR 12   CH 14   NT  Eb'         23/96   voff=0
BA    7   CR       1/2   TR 12   CH 14   NT  F#          31/96   voff=0
BA    7   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    7   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    7   CR         1   TR  1   CH  1   NT  C#''        23/96   voff=0
BA    7   CR         1   TR  2   CH  2   NT  C#'         23/96   voff=0
BA    7   CR         1   TR  3   CH  3   NT  F#          23/96   voff=0
BA    7   CR         1   TR  4   CH  4   NT  C#          23/96   von=99   voff=0
BA    7   CR         1   TR  4   CH  4   NT  F#-         23/96   von=98   voff=0
BA    7   CR         1   TR  5   CH  6   NT  C#'         23/96   voff=0
BA    7   CR         1   TR  7   CH 11   NT  C#          23/96   voff=0
BA    7   CR         1   TR  7   CH 11   NT  F#-         95/96   voff=0
BA    7   CR         1   TR  7   CH 11   NT  E-          47/96   voff=0
BA    7   CR         1   TR  8   CH  8   NT  F#          23/96   voff=0
BA    7   CR         1   TR  8   CH  8   NT  C#'         23/96   voff=0
BA    7   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA    7   CR         1   TR  9   CH 10   NT  D--          1/16   von=64   voff=0
BA    7   CR         1   TR 12   CH 14   NT  C#'         23/96   voff=0
BA    7   CR         1   TR 12   CH 14   NT  F#          23/96   voff=0
BA    7   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=69   voff=0
BA    7   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   von=67   voff=0
BA    7   CR     1+1/2   TR  1   CH  1   NT  B'          23/96   voff=0
BA    7   CR     1+1/2   TR  2   CH  2   NT  B           23/96   voff=0
BA    7   CR     1+1/2   TR  3   CH  3   NT  F#          23/96   voff=0
BA    7   CR     1+1/2   TR  4   CH  4   NT  B-          23/96   von=99   voff=0
BA    7   CR     1+1/2   TR  4   CH  4   NT  F#-         23/96   von=98   voff=0
BA    7   CR     1+1/2   TR  5   CH  6   NT  B           23/96   voff=0
BA    7   CR     1+1/2   TR  7   CH 11   NT  B-          23/96   voff=0
BA    7   CR     1+1/2   TR  7   CH 11   NT  Eb-         47/96   voff=0
BA    7   CR     1+1/2   TR  8   CH  8   NT  F#          23/96   voff=0
BA    7   CR     1+1/2   TR  8   CH  8   NT  B           23/96   voff=0
BA    7   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA    7   CR     1+1/2   TR 12   CH 14   NT  B           23/96   voff=0
BA    7   CR     1+1/2   TR 12   CH 14   NT  F#          23/96   voff=0
BA    7   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA    7   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA    7   CR         2   TR  1   CH  1   NT  C''          5/32   von=98   voff=0
BA    7   CR         2   TR  2   CH  2   NT  C'           5/32   von=98   voff=0
BA    7   CR         2   TR  3   CH  3   NT  G#           5/32   voff=0
BA    7   CR         2   TR  4   CH  4   NT  C            5/32   voff=0
BA    7   CR         2   TR  4   CH  4   NT  G#-          5/32   voff=0
BA    7   CR         2   TR  5   CH  6   NT  C'           5/32   von=98   voff=0
BA    7   CR         2   TR  6   CH  9   NT  C'           5/32   von=127   voff=0
BA    7   CR         2   TR  7   CH 11   NT  C           95/96   voff=0
BA    7   CR         2   TR  7   CH 11   NT  Eb-         95/96   voff=0
BA    7   CR         2   TR  7   CH 11   NT  G#--        95/96   voff=0
BA    7   CR         2   TR  8   CH  8   NT  G#           5/32   voff=0
BA    7   CR         2   TR  8   CH  8   NT  C'           5/32   voff=0
BA    7   CR         2   TR  9   CH 10   NT  A-           5/96   von=88   voff=0
