format=1 tracks=15 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 108
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman 10 - "Under Normal Circumstance" v1.3"
BA    1   CR     11/24   TR  1   CH  1   Channel volume 16
BA    1   CR     11/24   TR  2   CH  2   Channel volume 27
BA    1   CR     15/32   TR  1   CH  1   Channel volume 17
BA    1   CR     15/32   TR  2   CH  2   Channel volume 27
BA    1   CR     23/48   TR  1   CH  1   Channel volume 17
BA    1   CR     23/48   TR  2   CH  2   Channel volume 28
BA    1   CR     47/96   TR  1   CH  1   Channel volume 18
BA    1   CR     47/96   TR  2   CH  2   Channel volume 28
BA    1   CR       1/2   TR  1   CH  1   Channel volume 18
BA    1   CR       1/2   TR  2   CH  2   Channel volume 29
BA    1   CR       1/2   TR  5   CH  5   NT  B           23/96
BA    1   CR       1/2   TR  6   CH  6   NT  B           23/96   von=100
BA    1   CR       1/2   TR 11   CH 11   NT  F#--        23/96
BA    1   CR       1/2   TR 11   CH 11   NT  B--         23/96
BA    1   CR     49/96   TR  1   CH  1   Channel volume 18
BA    1   CR     49/96   TR  2   CH  2   Channel volume 30
BA    1   CR     25/48   TR  1   CH  1   Channel volume 19
BA    1   CR     25/48   TR  2   CH  2   Channel volume 30
BA    1   CR     17/32   TR  1   CH  1   Channel volume 19
BA    1   CR     17/32   TR  2   CH  2   Channel volume 31
BA    1   CR     13/24   TR  1   CH  1   Channel volume 19
BA    1   CR     13/24   TR  2   CH  2   Channel volume 31
BA    1   CR     53/96   TR  1   CH  1   Channel volume 20
BA    1   CR     53/96   TR  2   CH  2   Channel volume 32
BA    1   CR      9/16   TR  1   CH  1   Channel volume 20
BA    1   CR      9/16   TR  2   CH  2   Channel volume 33
BA    1   CR     55/96   TR  1   CH  1   Channel volume 21
BA    1   CR     55/96   TR  2   CH  2   Channel volume 33
BA    1   CR      7/12   TR  1   CH  1   Channel volume 21
BA    1   CR      7/12   TR  2   CH  2   Channel volume 34
BA    1   CR     19/32   TR  1   CH  1   Channel volume 21
BA    1   CR     19/32   TR  2   CH  2   Channel volume 34
BA    1   CR     29/48   TR  1   CH  1   Channel volume 22
BA    1   CR     29/48   TR  2   CH  2   Channel volume 35
BA    1   CR     59/96   TR  1   CH  1   Channel volume 22
BA    1   CR     59/96   TR  2   CH  2   Channel volume 36
BA    1   CR       5/8   TR  1   CH  1   Channel volume 23
BA    1   CR       5/8   TR  2   CH  2   Channel volume 36
BA    1   CR     61/96   TR  1   CH  1   Channel volume 23
BA    1   CR     61/96   TR  2   CH  2   Channel volume 37
BA    1   CR     31/48   TR  1   CH  1   Channel volume 23
BA    1   CR     31/48   TR  2   CH  2   Channel volume 37
BA    1   CR     21/32   TR  1   CH  1   Channel volume 24
BA    1   CR     21/32   TR  2   CH  2   Channel volume 38
BA    1   CR       2/3   TR  1   CH  1   Channel volume 24
BA    1   CR       2/3   TR  2   CH  2   Channel volume 39
BA    1   CR     65/96   TR  1   CH  1   Channel volume 24
BA    1   CR     65/96   TR  2   CH  2   Channel volume 39
BA    1   CR     11/16   TR  1   CH  1   Channel volume 25
BA    1   CR     11/16   TR  2   CH  2   Channel volume 40
BA    1   CR     67/96   TR  1   CH  1   Channel volume 25
BA    1   CR     67/96   TR  2   CH  2   Channel volume 40
BA    1   CR     17/24   TR  1   CH  1   Channel volume 26
BA    1   CR     17/24   TR  2   CH  2   Channel volume 41
BA    1   CR     23/32   TR  1   CH  1   Channel volume 26
BA    1   CR     23/32   TR  2   CH  2   Channel volume 42
BA    1   CR     35/48   TR  1   CH  1   Channel volume 26
BA    1   CR     35/48   TR  2   CH  2   Channel volume 42
BA    1   CR     71/96   TR  1   CH  1   Channel volume 27
BA    1   CR     71/96   TR  2   CH  2   Channel volume 43
BA    1   CR       3/4   TR  1   CH  1   Channel volume 27
BA    1   CR       3/4   TR  2   CH  2   Channel volume 43
BA    1   CR       3/4   TR  5   CH  5   NT  B'          23/96
BA    1   CR       3/4   TR  6   CH  6   NT  B'          23/96
BA    1   CR       3/4   TR  7   CH  7   NT  E           47/96
BA    1   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=100
BA    1   CR       3/4   TR  9   CH  9   NT  E           11/96
BA    1   CR     73/96   TR  1   CH  1   Channel volume 28
BA    1   CR     73/96   TR  2   CH  2   Channel volume 44
BA    1   CR     37/48   TR  1   CH  1   Channel volume 28
BA    1   CR     37/48   TR  2   CH  2   Channel volume 44
BA    1   CR     25/32   TR  1   CH  1   Channel volume 28
BA    1   CR     25/32   TR  2   CH  2   Channel volume 45
BA    1   CR     19/24   TR  1   CH  1   Channel volume 29
BA    1   CR     19/24   TR  2   CH  2   Channel volume 46
BA    1   CR     77/96   TR  1   CH  1   Channel volume 29
BA    1   CR     77/96   TR  2   CH  2   Channel volume 46
BA    1   CR     13/16   TR  1   CH  1   Channel volume 29
BA    1   CR     13/16   TR  2   CH  2   Channel volume 47
BA    1   CR     79/96   TR  1   CH  1   Channel volume 30
BA    1   CR     79/96   TR  2   CH  2   Channel volume 47
BA    1   CR       5/6   TR  1   CH  1   Channel volume 30
BA    1   CR       5/6   TR  2   CH  2   Channel volume 48
BA    1   CR     27/32   TR  1   CH  1   Channel volume 31
BA    1   CR     27/32   TR  2   CH  2   Channel volume 49
BA    1   CR     41/48   TR  1   CH  1   Channel volume 31
BA    1   CR     41/48   TR  2   CH  2   Channel volume 49
BA    1   CR     83/96   TR  1   CH  1   Channel volume 31
BA    1   CR     83/96   TR  2   CH  2   Channel volume 50
BA    1   CR       7/8   TR  1   CH  1   Channel volume 32
BA    1   CR       7/8   TR  2   CH  2   Channel volume 50
BA    1   CR     85/96   TR  1   CH  1   Channel volume 32
BA    1   CR     85/96   TR  2   CH  2   Channel volume 51
BA    1   CR     43/48   TR  1   CH  1   Channel volume 33
BA    1   CR     43/48   TR  2   CH  2   Channel volume 52
BA    1   CR     29/32   TR  1   CH  1   Channel volume 33
BA    1   CR     29/32   TR  2   CH  2   Channel volume 52
BA    1   CR     11/12   TR  1   CH  1   Channel volume 33
BA    1   CR     11/12   TR  2   CH  2   Channel volume 53
BA    1   CR     89/96   TR  1   CH  1   Channel volume 34
BA    1   CR     89/96   TR  2   CH  2   Channel volume 53
BA    1   CR     15/16   TR  1   CH  1   Channel volume 34
BA    1   CR     15/16   TR  2   CH  2   Channel volume 54
BA    1   CR     91/96   TR  1   CH  1   Channel volume 34
BA    1   CR     91/96   TR  2   CH  2   Channel volume 55
BA    1   CR     23/24   TR  1   CH  1   Channel volume 35
BA    1   CR     23/24   TR  2   CH  2   Channel volume 55
BA    1   CR     31/32   TR  1   CH  1   Channel volume 35
BA    1   CR     31/32   TR  2   CH  2   Channel volume 56
BA    1   CR     47/48   TR  1   CH  1   Channel volume 36
BA    1   CR     47/48   TR  2   CH  2   Channel volume 56
BA    1   CR     95/96   TR  1   CH  1   Channel volume 36
BA    1   CR     95/96   TR  2   CH  2   Channel volume 57
BA    1   CR         1   TR  1   CH  1   Channel volume 36
BA    1   CR         1   TR  2   CH  2   Channel volume 57
BA    1   CR         1   TR  6   CH  6   NT  B           23/96
BA    1   CR         1   TR  9   CH  9   NT  E           11/96
BA    1   CR         1   TR 10   CH 10   NT  D-          23/96   von=100
BA    1   CR    1+1/96   TR  1   CH  1   Channel volume 37
BA    1   CR    1+1/96   TR  2   CH  2   Channel volume 58
BA    1   CR    1+1/48   TR  1   CH  1   Channel volume 37
BA    1   CR    1+1/48   TR  2   CH  2   Channel volume 59
BA    1   CR    1+1/32   TR  1   CH  1   Channel volume 37
BA    1   CR    1+1/32   TR  2   CH  2   Channel volume 59
BA    1   CR    1+1/24   TR  1   CH  1   Channel volume 38
BA    1   CR    1+1/24   TR  2   CH  2   Channel volume 60
BA    1   CR    1+5/96   TR  1   CH  1   Channel volume 38
BA    1   CR    1+5/96   TR  2   CH  2   Channel volume 60
BA    1   CR    1+1/16   TR  1   CH  1   Channel volume 39
BA    1   CR    1+1/16   TR  2   CH  2   Channel volume 61
BA    1   CR    1+7/96   TR  1   CH  1   Channel volume 39
BA    1   CR    1+7/96   TR  2   CH  2   Channel volume 62
BA    1   CR    1+1/12   TR  1   CH  1   Channel volume 39
BA    1   CR    1+1/12   TR  2   CH  2   Channel volume 62
BA    1   CR    1+3/32   TR  1   CH  1   Channel volume 40
BA    1   CR    1+3/32   TR  2   CH  2   Channel volume 63
BA    1   CR    1+5/48   TR  1   CH  1   Channel volume 40
BA    1   CR    1+5/48   TR  2   CH  2   Channel volume 63
BA    1   CR   1+11/96   TR  1   CH  1   Channel volume 41
BA    1   CR   1+11/96   TR  2   CH  2   Channel volume 64
BA    1   CR     1+1/8   TR  1   CH  1   Channel volume 41
BA    1   CR     1+1/8   TR  2   CH  2   Channel volume 65
BA    1   CR   1+13/96   TR  1   CH  1   Channel volume 41
BA    1   CR   1+13/96   TR  2   CH  2   Channel volume 65
BA    1   CR    1+7/48   TR  1   CH  1   Channel volume 42
BA    1   CR    1+7/48   TR  2   CH  2   Channel volume 66
BA    1   CR    1+5/32   TR  1   CH  1   Channel volume 42
BA    1   CR    1+5/32   TR  2   CH  2   Channel volume 66
BA    1   CR     1+1/6   TR  1   CH  1   Channel volume 42
BA    1   CR     1+1/6   TR  2   CH  2   Channel volume 67
BA    1   CR   1+17/96   TR  1   CH  1   Channel volume 43
BA    1   CR   1+17/96   TR  2   CH  2   Channel volume 68
BA    1   CR    1+3/16   TR  1   CH  1   Channel volume 43
BA    1   CR    1+3/16   TR  2   CH  2   Channel volume 68
BA    1   CR   1+19/96   TR  1   CH  1   Channel volume 44
BA    1   CR   1+19/96   TR  2   CH  2   Channel volume 69
BA    1   CR    1+5/24   TR  1   CH  1   Channel volume 44
BA    1   CR    1+5/24   TR  2   CH  2   Channel volume 69
BA    1   CR    1+7/32   TR  1   CH  1   Channel volume 44
BA    1   CR    1+7/32   TR  2   CH  2   Channel volume 70
BA    1   CR   1+11/48   TR  1   CH  1   Channel volume 45
BA    1   CR   1+11/48   TR  2   CH  2   Channel volume 70
BA    1   CR   1+23/96   TR  1   CH  1   Channel volume 45
BA    1   CR   1+23/96   TR  2   CH  2   Channel volume 71
BA    1   CR     1+1/4   TR  1   CH  1   Channel volume 46
BA    1   CR     1+1/4   TR  2   CH  2   Channel volume 72
BA    1   CR     1+1/4   TR  6   CH  6   NT  B'          23/96
BA    1   CR     1+1/4   TR 10   CH 10   NT  C-          23/96
BA    1   CR   1+25/96   TR  1   CH  1   Channel volume 46
BA    1   CR   1+25/96   TR  2   CH  2   Channel volume 72
BA    1   CR   1+13/48   TR  1   CH  1   Channel volume 46
BA    1   CR   1+13/48   TR  2   CH  2   Channel volume 73
BA    1   CR    1+9/32   TR  1   CH  1   Channel volume 47
BA    1   CR    1+9/32   TR  2   CH  2   Channel volume 73
BA    1   CR    1+7/24   TR  1   CH  1   Channel volume 47
BA    1   CR    1+7/24   TR  2   CH  2   Channel volume 74
BA    1   CR   1+29/96   TR  1   CH  1   Channel volume 47
BA    1   CR   1+29/96   TR  2   CH  2   Channel volume 75
BA    1   CR    1+5/16   TR  1   CH  1   Channel volume 48
BA    1   CR    1+5/16   TR  2   CH  2   Channel volume 75
BA    1   CR   1+31/96   TR  1   CH  1   Channel volume 48
BA    1   CR   1+31/96   TR  2   CH  2   Channel volume 76
BA    1   CR     1+1/3   TR  1   CH  1   Channel volume 49
BA    1   CR     1+1/3   TR  2   CH  2   Channel volume 76
BA    1   CR   1+11/32   TR  1   CH  1   Channel volume 49
BA    1   CR   1+11/32   TR  2   CH  2   Channel volume 77
BA    1   CR   1+17/48   TR  1   CH  1   Channel volume 49
BA    1   CR   1+17/48   TR  2   CH  2   Channel volume 78
BA    1   CR   1+35/96   TR  1   CH  1   Channel volume 50
BA    1   CR   1+35/96   TR  2   CH  2   Channel volume 78
BA    1   CR     1+3/8   TR  1   CH  1   Channel volume 50
BA    1   CR     1+3/8   TR  2   CH  2   Channel volume 79
BA    1   CR   1+37/96   TR  1   CH  1   Channel volume 51
BA    1   CR   1+37/96   TR  2   CH  2   Channel volume 79
BA    1   CR   1+19/48   TR  1   CH  1   Channel volume 51
BA    1   CR   1+19/48   TR  2   CH  2   Channel volume 80
BA    1   CR   1+13/32   TR  1   CH  1   Channel volume 51
BA    1   CR   1+13/32   TR  2   CH  2   Channel volume 81
BA    1   CR    1+5/12   TR  1   CH  1   Channel volume 52
BA    1   CR    1+5/12   TR  2   CH  2   Channel volume 81
BA    1   CR   1+41/96   TR  1   CH  1   Channel volume 52
BA    1   CR   1+41/96   TR  2   CH  2   Channel volume 82
BA    1   CR    1+7/16   TR  1   CH  1   Channel volume 52
BA    1   CR    1+7/16   TR  2   CH  2   Channel volume 82
BA    1   CR   1+43/96   TR  1   CH  1   Channel volume 53
BA    1   CR   1+43/96   TR  2   CH  2   Channel volume 83
BA    1   CR   1+11/24   TR  1   CH  1   Channel volume 53
BA    1   CR   1+11/24   TR  2   CH  2   Channel volume 84
BA    1   CR   1+15/32   TR  1   CH  1   Channel volume 54
BA    1   CR   1+15/32   TR  2   CH  2   Channel volume 84
BA    1   CR   1+23/48   TR  1   CH  1   Channel volume 54
BA    1   CR   1+23/48   TR  2   CH  2   Channel volume 85
BA    1   CR   1+47/96   TR  1   CH  1   Channel volume 54
BA    1   CR   1+47/96   TR  2   CH  2   Channel volume 85
BA    1   CR     1+1/2   TR  1   CH  1   Channel volume 55
BA    1   CR     1+1/2   TR  2   CH  2   Channel volume 86
BA    1   CR     1+1/2   TR  7   CH  7   NT  A           47/96
BA    1   CR     1+1/2   TR  8   CH  8   NT  E           47/96
BA    1   CR     1+1/2   TR  9   CH  9   NT  A           11/96
BA    1   CR     1+1/2   TR 10   CH 10   NT  B--         23/96
BA    1   CR   1+49/96   TR  1   CH  1   Channel volume 55
BA    1   CR   1+49/96   TR  2   CH  2   Channel volume 86
BA    1   CR   1+25/48   TR  1   CH  1   Channel volume 56
BA    1   CR   1+25/48   TR  2   CH  2   Channel volume 87
BA    1   CR   1+17/32   TR  1   CH  1   Channel volume 56
BA    1   CR   1+17/32   TR  2   CH  2   Channel volume 88
BA    1   CR   1+13/24   TR  1   CH  1   Channel volume 56
BA    1   CR   1+13/24   TR  2   CH  2   Channel volume 88
BA    1   CR   1+53/96   TR  1   CH  1   Channel volume 57
BA    1   CR   1+53/96   TR  2   CH  2   Channel volume 89
BA    1   CR    1+9/16   TR  1   CH  1   Channel volume 57
BA    1   CR    1+9/16   TR  2   CH  2   Channel volume 89
BA    1   CR   1+55/96   TR  1   CH  1   Channel volume 57
BA    1   CR   1+55/96   TR  2   CH  2   Channel volume 90
BA    1   CR    1+7/12   TR  1   CH  1   Channel volume 58
BA    1   CR    1+7/12   TR  2   CH  2   Channel volume 91
BA    1   CR   1+19/32   TR  1   CH  1   Channel volume 58
BA    1   CR   1+19/32   TR  2   CH  2   Channel volume 91
BA    1   CR   1+29/48   TR  1   CH  1   Channel volume 59
BA    1   CR   1+29/48   TR  2   CH  2   Channel volume 92
BA    1   CR   1+59/96   TR  1   CH  1   Channel volume 59
BA    1   CR   1+59/96   TR  2   CH  2   Channel volume 92
BA    1   CR     1+5/8   TR  1   CH  1   Channel volume 59
BA    1   CR     1+5/8   TR  2   CH  2   Channel volume 93
BA    1   CR   1+61/96   TR  1   CH  1   Channel volume 60
BA    1   CR   1+61/96   TR  2   CH  2   Channel volume 94
BA    1   CR   1+31/48   TR  1   CH  1   Channel volume 60
BA    1   CR   1+31/48   TR  2   CH  2   Channel volume 94
BA    1   CR   1+21/32   TR  1   CH  1   Channel volume 61
BA    1   CR   1+21/32   TR  2   CH  2   Channel volume 95
BA    1   CR     1+2/3   TR  1   CH  1   Channel volume 61
BA    1   CR     1+2/3   TR  2   CH  2   Channel volume 95
BA    1   CR   1+65/96   TR  1   CH  1   Channel volume 61
BA    1   CR   1+65/96   TR  2   CH  2   Channel volume 96
BA    1   CR   1+11/16   TR  1   CH  1   Channel volume 62
BA    1   CR   1+11/16   TR  2   CH  2   Channel volume 97
BA    1   CR   1+67/96   TR  1   CH  1   Channel volume 62
BA    1   CR   1+67/96   TR  2   CH  2   Channel volume 97
BA    1   CR   1+17/24   TR  1   CH  1   Channel volume 62
BA    1   CR   1+17/24   TR  2   CH  2   Channel volume 98
BA    1   CR   1+23/32   TR  1   CH  1   Channel volume 63
BA    1   CR   1+23/32   TR  2   CH  2   Channel volume 98
BA    1   CR   1+35/48   TR  1   CH  1   Channel volume 63
BA    1   CR   1+35/48   TR  2   CH  2   Channel volume 99
BA    1   CR   1+71/96   TR  1   CH  1   Channel volume 64
BA    1   CR   1+71/96   TR  2   CH  2   Channel volume 99
BA    1   CR     1+3/4   TR  1   CH  1   Channel volume 64
BA    1   CR     1+3/4   TR  2   CH  2   Channel volume 100
BA    1   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA    1   CR     1+3/4   TR 10   CH 10   NT  A--         23/96
BA    1   CR   1+73/96   TR  1   CH  1   Channel volume 64
BA    1   CR   1+37/48   TR  1   CH  1   Channel volume 65
BA    1   CR   1+25/32   TR  1   CH  1   Channel volume 65
BA    1   CR   1+19/24   TR  1   CH  1   Channel volume 66
BA    1   CR   1+77/96   TR  1   CH  1   Channel volume 66
BA    1   CR   1+13/16   TR  1   CH  1   Channel volume 66
BA    1   CR   1+79/96   TR  1   CH  1   Channel volume 67
BA    1   CR     1+5/6   TR  1   CH  1   Channel volume 67
BA    1   CR   1+27/32   TR  1   CH  1   Channel volume 67
BA    1   CR   1+41/48   TR  1   CH  1   Channel volume 68
BA    1   CR   1+83/96   TR  1   CH  1   Channel volume 68
BA    1   CR     1+7/8   TR  1   CH  1   Channel volume 69
BA    1   CR   1+85/96   TR  1   CH  1   Channel volume 69
BA    1   CR   1+43/48   TR  1   CH  1   Channel volume 69
BA    1   CR   1+29/32   TR  1   CH  1   Channel volume 70
BA    1   CR   1+11/12   TR  1   CH  1   Channel volume 70
BA    1   CR   1+89/96   TR  1   CH  1   Channel volume 70
BA    1   CR   1+15/16   TR  1   CH  1   Channel volume 71
BA    1   CR   1+91/96   TR  1   CH  1   Channel volume 71
BA    1   CR   1+23/24   TR  1   CH  1   Channel volume 72
BA    1   CR   1+31/32   TR  1   CH  1   Channel volume 72
BA    1   CR   1+47/48   TR  1   CH  1   Channel volume 72
BA    1   CR   1+95/96   TR  1   CH  1   Channel volume 73
BA    1   CR         2   TR  1   CH  1   Channel volume 73
BA    1   CR         2   TR  5   CH  5   NT  B           23/96
BA    1   CR         2   TR 11   CH 11   NT  F#--        23/96
BA    1   CR         2   TR 11   CH 11   NT  B--         23/96
BA    1   CR    2+1/96   TR  1   CH  1   Channel volume 74
BA    1   CR    2+1/48   TR  1   CH  1   Channel volume 74
BA    1   CR    2+1/32   TR  1   CH  1   Channel volume 74
BA    1   CR    2+1/24   TR  1   CH  1   Channel volume 75
BA    1   CR    2+5/96   TR  1   CH  1   Channel volume 75
BA    1   CR    2+1/16   TR  1   CH  1   Channel volume 75
BA    1   CR    2+7/96   TR  1   CH  1   Channel volume 76
BA    1   CR    2+1/12   TR  1   CH  1   Channel volume 76
BA    1   CR    2+3/32   TR  1   CH  1   Channel volume 77
BA    1   CR    2+5/48   TR  1   CH  1   Channel volume 77
BA    1   CR   2+11/96   TR  1   CH  1   Channel volume 77
BA    1   CR     2+1/8   TR  1   CH  1   Channel volume 78
BA    1   CR   2+13/96   TR  1   CH  1   Channel volume 78
BA    1   CR    2+7/48   TR  1   CH  1   Channel volume 79
BA    1   CR    2+5/32   TR  1   CH  1   Channel volume 79
BA    1   CR     2+1/6   TR  1   CH  1   Channel volume 79
BA    1   CR   2+17/96   TR  1   CH  1   Channel volume 80
BA    1   CR    2+3/16   TR  1   CH  1   Channel volume 80
BA    1   CR   2+19/96   TR  1   CH  1   Channel volume 80
BA    1   CR    2+5/24   TR  1   CH  1   Channel volume 81
BA    1   CR    2+7/32   TR  1   CH  1   Channel volume 81
BA    1   CR   2+11/48   TR  1   CH  1   Channel volume 82
BA    1   CR   2+23/96   TR  1   CH  1   Channel volume 82
BA    1   CR     2+1/4   TR  1   CH  1   Channel volume 82
BA    1   CR     2+1/4   TR  5   CH  5   NT  B'          23/96
